,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen,anon_user
14,0,0,0,1,0,0,0,0,0,neutron,neutron semimodular analógico ,sasl,Valencia,15/02/2021,27/01/2023,31/12/2022,1532,435
15,0,0,0,1,0,0,0,0,0,mpc,stand akai mpc live 1 fuera stock env incl ,PETZOO,Cádiz,09/03/2022,26/01/2023,31/12/2022,979,481
16,0,0,0,1,0,0,0,0,0,moog,moog voyager + vx351 + cp251 ,Ablektro,Barcelona,26/12/2022,29/01/2023,31/12/2022,222,820
17,0,0,0,1,0,0,0,0,0,korg,korg krome 61 ,odeon,Las Palmas, ,19/02/2023,31/12/2022,168,533
18,0,0,0,1,0,0,0,0,0,roland,tarjetas roland sn-u110 02 y 12 ,Onyar,Girona,02/01/2022,25/01/2023,31/12/2022,889,521
19,0,0,0,1,0,0,0,0,0,yamaha,yamaha rx8 con envío ,Josep Thió,Girona,29/12/2022,28/02/2023,31/12/2022,162,1081
20,1,0,0,1,0,0,0,0,0,system,roland system 8 ,funkytime,Barcelona,09/10/2022,29/01/2023,31/12/2022,725,988
21,0,0,0,1,0,0,0,0,0,arturia,arturia drumbrute ,PABLO,Málaga,25/12/2022,23/02/2023,31/12/2022,114,366
22,0,0,0,1,0,0,0,0,0,korg,sintetizador va korg ms2000r ,Pablo,Madrid,09/10/2022,26/01/2023,31/12/2022,1101,494
23,0,0,0,1,0,0,0,0,0,doepfer,doepfer a-100lc3v low cost case vintage edition ,Storm,Bizkaia,25/05/2022,26/01/2023,31/12/2022,1157,533
24,0,1,0,0,0,0,0,0,0,behringer,behringer ms-1 bk ,eTorr,Bizkaia,03/12/2022,28/01/2023,31/12/2022,182,524
25,0,0,0,1,0,0,0,0,0,octatrack,elektron octatrack mki + 2 tarjetas 64gb y 16gb ,Javier m,Córdoba,12/10/2022,29/01/2023,31/12/2022,415,750
26,0,0,0,1,0,0,0,0,0,-,modal argon8 ,Storm,Bizkaia,29/03/2021,26/01/2023,31/12/2022,4807,533
27,0,0,0,1,0,0,0,0,0,nord lead ,3 ,M.E.M.O.,Málaga,24/12/2022,19/02/2023,31/12/2022,344,486
28,0,0,0,1,0,0,0,0,0,-,asm hydrasynth ,sasl,Valencia,03/09/2021,26/01/2023,31/12/2022,3758,435
29,0,0,0,1,0,0,0,0,0,noise,basimilus iteritas alter noise engineering ,taikpod,Barcelona,29/12/2022,27/02/2023,31/12/2022,84,748
30,0,0,0,1,0,0,0,0,0,nord lead ,clavia 4r ,Beached,Baleares,23/04/2022,25/01/2023,31/12/2022,1755,668
31,0,0,0,1,0,0,0,0,0,eurorack,toms 000 eurorack ,liradigital MRF,Madrid,22/07/2022,27/01/2023,31/12/2022,808,1419
32,0,0,0,1,0,0,0,0,0,roland,roland xv 5080 actualizado ,7ºDisminuido,Málaga,05/02/2022,26/01/2023,31/12/2022,2926,1286
33,0,0,0,1,0,0,0,0,0,vermona,órgano vermona et6-1 ,polypodium,Madrid,24/12/2022,29/01/2023,31/12/2022,332,1106
34,0,0,0,1,0,0,0,0,0,volca,korg volca sample mk1 pajen firmware ,Øliveira,Pontevedra,29/12/2022,27/02/2023,31/12/2022,86,964
35,0,0,0,1,0,0,0,0,0,roland,sintetizador roland spv-355 ,finess7,Huelva,20/08/2022,27/01/2023,31/12/2022,987,703
36,0,0,0,1,0,0,0,0,0,-,manual impreso mc909 en español ,bioroide,Madrid,11/10/2022,26/01/2023,31/12/2022,206,845
37,0,0,0,1,0,0,0,0,0,yamaha,yamaha sy77 ,moog1406,Girona,16/03/2022,26/01/2023,31/12/2022,1141,637
38,0,0,0,1,0,0,0,0,0,nord lead ,sonidos custom para a1 ,Kurzleader,Cuenca,11/04/2018,28/01/2023,31/12/2022,3565,1049
39,0,0,0,1,0,0,0,0,0,eurorack,modulos eurorack rebajados ,tomiwilli,Madrid,03/10/2022,25/01/2023,31/12/2022,1700,986
40,0,0,0,1,0,0,0,0,0,behringer,behringer monopoly ,moog1406,Girona,18/03/2022,27/01/2023,31/12/2022,698,637
41,0,0,0,1,0,0,0,0,0,black corporation ,deckard’s voice ,Aponsa,Barcelona,10/12/2022,07/02/2023,31/12/2022,386,610
42,0,0,0,1,0,0,0,0,0,poly,korg poly 61 m rebajado unos dias ,Aguilar242,Navarra,23/10/2022,30/01/2023,31/12/2022,824,861
43,0,0,0,1,0,0,0,0,0,eurorack,eurorack modulos ,ion,Valencia,12/10/2022,29/01/2023,31/12/2022,2076,326
44,0,0,0,1,0,0,0,0,0,eurorack,"módulo eurorack ""2hp snare"" ",f77,Barcelona,17/12/2022,28/02/2023,31/12/2022,120,212
45,0,0,0,1,0,0,0,0,0,studio,studio electronics atc-1 2600 filter cartridge ,FZappy,Barcelona,21/09/2021,28/01/2023,31/12/2022,1006,602
46,0,0,0,1,0,0,0,0,0,-,studiologic sl 73 mixface ,johse,Madrid,10/12/2022,28/01/2023,31/12/2022,341,537
47,0,0,0,1,0,0,0,0,0,-,prophet rev 2 - 8 ,antonio89,Granada,27/12/2022,26/02/2023,31/12/2022,118,873
48,0,0,0,1,0,0,0,0,0,-,sequential prophet 6 desktop ,ingravitacion-G,Gipuzkoa,26/12/2022,24/02/2023,31/12/2022,228,1506
49,0,0,0,1,0,0,0,0,0,-,"orejas rack neutron, pro 1, k2 80hp fin stock env incl ",PETZOO,Cádiz,22/01/2021,28/01/2023,31/12/2022,1713,481
50,0,0,0,1,0,0,0,0,0,korg,sintetizador piano korg n1 88 teclas contrapesadas ,jordipares3,Girona,18/09/2021,25/01/2023,31/12/2022,3623,1126
51,0,0,0,1,0,0,0,0,0,eurorack,tiptop buchla 245t sequential voltage source secuenciador módulo eurorack ,James,Barcelona,26/12/2022,24/02/2023,31/12/2022,152,496
52,0,0,1,0,0,0,0,0,0,roland,roland vs 24000 cd + monitor ,elprofesordedanza,Tarragona,29/07/2022,29/01/2023,31/12/2022,1045,1816
53,0,0,1,0,0,0,0,0,0,adam,funda para teclado de 5 octavas por soporte rack tipo adam hall ,bioroide,Madrid,01/04/2021,26/01/2023,31/12/2022,1252,845
54,0,0,0,1,0,0,0,0,0,eurorack,eurorack case 70hp model d ,Morphido,Madrid,12/12/2020,27/01/2023,31/12/2022,3112,834
55,0,0,0,1,0,0,0,0,0,yamaha,yamaha rm50 rhythm sound module ,yosualogan,Cantabria,07/05/2022,27/01/2023,31/12/2022,1036,1090
56,0,0,0,1,0,0,0,0,0,-,pcb modulares diy ,davygrolton,Valencia,23/11/2022,26/01/2023,31/12/2022,416,1209
57,0,0,0,1,0,0,0,0,0,sequential ,"waldorf quantum , ob-06 ,behringer rd-8 mk2,keylab49mk2, peak ",minahonda,Madrid,13/11/2022,30/01/2023,31/12/2022,1409,943
58,0,0,0,1,0,0,0,0,0,decksaver,korg ka350 serie volca y decksaver ,RexSiS,Madrid,15/11/2022,25/01/2023,31/12/2022,246,574
59,0,0,0,1,0,0,0,0,0,elektron,elektron analog rytm mki ,Javier m,Córdoba,19/08/2021,29/01/2023,31/12/2022,1736,750
60,0,0,0,1,0,0,0,0,0,elektron,elektron análog four mk2 ,MINILOGO,Sevilla,18/10/2022,29/01/2023,31/12/2022,728,606
61,0,0,0,1,0,0,0,0,0,korg,módulo rack korg tritón ,Roblemagic,Pontevedra,17/12/2022,18/02/2023,31/12/2022,390,1013
62,0,0,0,1,0,0,0,0,0,doepfer,doepfer a-106-1 xtreme filter ms20 ,instaljomar,Barcelona,08/06/2022,30/01/2023,31/12/2022,523,1188
63,0,0,0,1,0,0,0,0,0,virus,virus ti keyboard ,Arnau Sala,Girona,10/12/2022,29/01/2023,31/12/2022,412,920
64,0,0,0,1,0,0,0,0,0,roland,sintetizador analógico reon driftbox - edición limitada by roland ,dramer,Barcelona,26/12/2022,25/02/2023,31/12/2022,192,635
65,0,0,0,1,0,0,0,0,0,-,pack cintas de cassette sony ux60 chrome type ii ,Jovihu,Barcelona,25/11/2022,27/01/2023,31/12/2022,342,629
66,0,0,0,1,0,0,0,0,0,audio,módulo de sonidos y efectos sm pro audio vmachine reproductor de pluggins vst ,franpa,Alicante,02/07/2022,25/01/2023,31/12/2022,1290,632
67,0,0,0,1,0,0,0,0,0,behringer,behringer 2500 1033 envolvente ,FZappy,Barcelona,22/06/2022,28/01/2023,31/12/2022,934,602
68,0,0,0,1,0,0,0,0,0,arturia,secuenciador arturia beatstep ,Mato-Hari,Pontevedra,23/09/2022,25/01/2023,31/12/2022,549,834
69,0,0,0,1,0,0,0,0,0,-,"intellijel ""metropolis"" ",Dinius,Málaga,04/09/2022,26/01/2023,31/12/2022,489,620
70,1,0,0,1,0,0,0,0,0,oberheim,oberheim matrix-6 ,Axil,Madrid,24/12/2022,28/01/2023,31/12/2022,300,398
71,0,0,0,1,0,0,0,0,0,elektron,elektron digitakt ,edulo,Badajoz,30/12/2022,28/02/2023,31/12/2022,78,537
72,0,0,0,1,0,0,0,0,0,polyend,dreadbox medusa polyend impecable ,Rubén Perea,Málaga,18/11/2022,27/01/2023,31/12/2022,232,1165
73,0,0,0,1,0,0,0,0,0,eurorack,varios módulos eurorack ,Pablo,Madrid,09/10/2022,26/01/2023,31/12/2022,1564,494
74,0,0,0,1,0,0,0,0,0,roland,oferta rebajado roland fantom x88 ,Aguilar242,Navarra,02/04/2021,29/01/2023,31/12/2022,4065,861
75,0,0,0,1,0,0,0,0,0,erica synths ,dual fx ,Albert X,Barcelona,31/12/2022,01/03/2023,31/12/2022,56,722
76,0,0,0,1,0,0,0,0,0,udo,"udo super 6, nuevecito! ",logan3,Madrid,03/12/2022,30/01/2023,31/12/2022,646,580
77,0,0,0,1,0,0,0,0,0,kawai,kawai mp6 88 teclas ,jasynth,Madrid,30/09/2022,30/01/2023,31/12/2022,1585,769
78,0,0,0,1,0,0,0,0,0,virus,sintetizador access virus ti polar blanco en perfectas condiciones ,Abird,Guadalajara,20/10/2021,29/01/2023,31/12/2022,1355,482
79,0,0,0,1,0,0,0,0,0,neutron,behringer neutron ,bgf1973,Sevilla,17/12/2022,25/01/2023,31/12/2022,242,515
80,0,0,0,1,0,0,0,0,0,roland,roland sound canvas mando a distancia ,msound2,Córdoba,31/12/2022,01/03/2023,31/12/2022,94,712
81,0,0,0,1,0,0,0,0,0,roland,roland boutique sh01a blue+extras ,maldito_DB,Asturias,06/06/2022,29/01/2023,31/12/2022,1853,975
82,0,0,0,1,0,0,0,0,0,dreadbox,dreadbox abyss ,tomiwilli,Madrid,30/12/2022,28/02/2023,31/12/2022,204,986
83,0,0,0,1,0,0,0,0,0,dreadbox,dreadbox nymphes ,costamidnite,Madrid,28/12/2022,26/02/2023,31/12/2022,122,1284
84,0,0,0,1,0,0,0,0,0,waldorf,waldorf blofeld desktop negro + licencia sl ,afro.funk,Barcelona,31/05/2021,26/01/2023,31/12/2022,1262,906
85,0,0,0,1,0,0,0,0,0,elektron,elektron analog four mk1 ,mesmer_son,Barcelona,17/12/2022,13/02/2023,31/12/2022,160,1080
86,0,0,0,1,0,0,0,0,0,alesis,alesis v61 ,BassDrumsRecords,Madrid,09/08/2022,29/01/2023,31/12/2022,812,1638
87,0,0,0,1,0,0,0,0,0,-,sequential prophet x ,Storm,Bizkaia,18/12/2020,25/01/2023,31/12/2022,4291,533
88,0,0,1,0,0,0,0,0,0,mpc,mpc live 2 x sp404mk2 o mpc one ,vulgatron,Madrid,31/07/2022,27/01/2023,31/12/2022,751,994
89,0,0,0,1,0,0,0,0,0,novation,novation 61sl mkiii ,Dreun,Zaragoza,29/12/2022,27/02/2023,31/12/2022,78,510
90,0,0,0,1,0,0,0,0,0,roland,roland mt-32 lista de presets ,Samsimo,Madrid,03/07/2022,28/01/2023,31/12/2022,580,729
91,0,0,0,1,0,0,0,0,0,e-mu,e-mu systems procussion ,Kitarshokak.com,Gipuzkoa,31/08/2022,30/01/2023,31/12/2022,620,1513
92,0,0,0,1,0,0,0,0,0,behringer,behringer kxd15 ultratone amplificador para teclado ,galanpop,Madrid,28/11/2022,27/01/2023,31/12/2022,244,850
93,0,0,0,1,0,0,0,0,0,befaco,befaco hex mix vca v4 kit ,liradigital MRF,Madrid,28/12/2022,26/02/2023,31/12/2022,104,1419
94,0,0,0,1,0,0,0,0,0,-,nord a1 ,psycian,Madrid,17/12/2022,19/02/2023,31/12/2022,178,759
95,0,0,0,1,0,0,0,0,0,mpc,akai mpc one + extras ,maraudersound,Barcelona,30/12/2022,28/02/2023,31/12/2022,126,1402
96,0,0,0,1,0,0,0,0,0,korg,korg ms2000 ,Jorge Pérez,Las Palmas, ,26/02/2023,31/12/2022,204,1185
97,0,0,0,1,0,0,0,0,0,midi,cme uf7 controlador midi de 76 teclas teclado midi usb teclado electrónico ,instaljomar,Barcelona,29/09/2022,30/01/2023,31/12/2022,527,1188
98,0,0,0,1,0,0,0,0,0,-,"tarjetas voice crystal 1+2 para sq2 sqr+,sq1+ ",gato737,Barcelona,01/08/2022,27/01/2023,31/12/2022,466,588
99,0,0,0,1,0,0,0,0,0,volca,korg volca bass ,Alejandro M. Molina Amador,Málaga,13/07/2022,29/01/2023,31/12/2022,1355,2335
100,0,0,0,1,0,0,0,0,0,hexinverter,bassdrum mutant bd9 hexinverter électronique ,f77,Barcelona,17/12/2022,27/01/2023,31/12/2022,131,212
101,0,0,0,1,0,0,0,0,0,nord ,"clavia rack 2, envío incluido ",rolandhispasonic,Jaén,17/12/2022,28/01/2023,31/12/2022,416,1713
102,0,0,0,1,0,0,0,0,0,akai,akai s6000 ,Aiko N.,Valencia,23/03/2022,26/01/2023,31/12/2022,2122,544
103,0,0,0,1,0,0,0,0,0,bastl,bastl cv trinity ,liradigital MRF,Madrid,22/11/2022,27/01/2023,31/12/2022,248,1419
104,0,0,0,1,0,0,0,0,0,roland,roland sh 1000 ,Nick Wave,Baleares,15/10/2022,27/01/2023,31/12/2022,659,824
105,0,0,0,1,0,0,0,0,0,octatrack,elektron octatrack mki + 2 cards ,Groof,Madrid,27/12/2022,30/01/2023,31/12/2022,146,509
106,1,0,0,1,0,0,0,0,0,roland,roland 1976 analog synth genesis cure camel string machine ,TheMix,Pontevedra,29/12/2022,27/02/2023,31/12/2022,196,591
107,0,0,0,1,0,0,0,0,0,the,ehx the worm ,Tomasynt,Madrid,02/12/2022,28/01/2023,31/12/2022,271,863
108,0,0,1,0,0,0,0,0,0,nord stage nord stage ,3 hp76 por clavia 3 88 ,mmm,Guadalajara,29/12/2022,28/02/2023,31/12/2022,88,327
109,0,0,1,0,0,0,0,0,0,eurorack,o modulos y case eurorack ,siropene,Madrid,17/11/2022,26/01/2023,31/12/2022,923,869
110,0,0,0,1,0,0,0,0,0,noise,noise engineering imitor versio black ,edulo,Badajoz,28/12/2022,26/02/2023,31/12/2022,84,537
111,0,0,0,1,0,0,0,0,0,akai,akai mpd 232 ,jazzman78,Madrid,10/12/2022,27/01/2023,31/12/2022,250,874
112,1,0,0,1,0,0,0,0,0,roland,roland a 800 pro ,JavierB,Alicante,23/10/2022,30/01/2023,31/12/2022,813,675
113,0,0,1,0,0,0,0,0,0,novation,korg minilogue xd y novation launchpad pro mk3 ,JM72,Pontevedra,13/11/2022,28/01/2023,31/12/2022,468,256
114,0,0,0,1,0,0,0,0,0,-,sintes y mucho más ,clavinord,Madrid,24/08/2022,28/01/2023,31/12/2022,4084,962
115,0,0,0,1,0,0,0,0,0,modular,eurorack modular ,Eduardo Izurzu,Navarra,28/12/2022,26/02/2023,31/12/2022,298,1405
116,0,0,0,1,0,0,0,0,0,-,sintetizador drum machine vintage ,finess7,Huelva,10/11/2022,27/01/2023,31/12/2022,537,703
117,0,0,0,1,0,0,0,0,0,-,doboz touch sensing note memory ,Betacam,Madrid,03/12/2022,27/01/2023,31/12/2022,212,685
118,0,0,0,1,0,0,0,0,0,modular,módulos eurorack modular ,Replicante,Barcelona,03/12/2022,28/01/2023,31/12/2022,818,1031
119,0,0,1,0,0,0,0,0,0,erica synths ,x sonic portions lxr-02 ,David,Madrid,25/12/2022,23/02/2023,31/12/2022,184,488
120,0,0,0,1,0,0,0,0,0,-,sintetizador ver­mona drm1 mk3 trigger ,Mario,Cantabria,25/12/2022,27/01/2023,31/12/2022,48,504
121,0,0,0,1,0,0,0,0,0,doepfer,doepfer a-100 p9 ,Traupiano,Barcelona,16/11/2022,26/01/2023,31/12/2022,314,947
122,0,0,0,1,0,0,0,0,0,uno,sintetizador uno synth ,joaquim,Madrid,06/11/2022,05/01/2023,31/12/2022,327,758
123,0,0,0,1,0,0,0,0,0,studio,controlador fatar studio 900 ,dmaio2002us,Murcia,31/10/2022,28/01/2023,31/12/2022,697,950
124,0,0,0,1,0,0,0,0,0,erica synths ,graphic vco ,o_ak,Albacete,14/11/2022,13/01/2023,31/12/2022,204,410
125,0,0,0,1,0,0,0,0,0,teenage engineering ,varios nuevo ,dani,Madrid,25/12/2022,24/02/2023,31/12/2022,280,412
126,0,0,0,1,0,0,0,0,0,komplete,komplete kontrol s61 mk2 con fallo ,journeyman,Madrid,21/10/2022,28/01/2023,31/12/2022,825,1096
127,0,0,0,1,0,0,0,0,0,roland,roland sc-33 ,Samsimo,Madrid,15/05/2022,28/01/2023,31/12/2022,1020,729
128,0,0,0,1,0,0,0,0,0,korg,korg minilogue xd ,Morphido,Madrid,30/11/2022,27/01/2023,31/12/2022,380,834
129,0,0,0,1,0,0,0,0,0,casio,casio vl-tone vl-1 ,eTorr,León,01/04/2021,28/01/2023,31/12/2022,1385,524
130,0,0,0,1,0,0,0,0,0,yamaha,analog xperience para yamaha modx y montage ,bicho,Madrid,21/09/2019,25/01/2023,31/12/2022,2510,517
131,0,0,0,1,0,0,0,0,0,korg,korg monologue ,PABLO,Málaga,25/12/2022,23/02/2023,31/12/2022,184,366
132,0,0,0,1,0,0,0,0,0,roland,roland super jv 1080 con tarjetas de expansion ,Angel,Madrid,14/11/2022,26/01/2023,31/12/2022,570,487
133,1,0,1,0,0,0,0,0,0,akai,ableton push 2 + dinero por akai force ,Azik,Madrid,17/12/2022,28/01/2023,31/12/2022,188,399
134,0,0,0,1,0,0,0,0,0,-,modulos syntetizer buen precio ,elmandolce,Barcelona,11/11/2022,28/01/2023,31/12/2022,1582,1044
135,0,1,0,0,0,0,0,0,0,arturia,polybrute arturia ,sasl,Valencia,21/11/2022,29/01/2023,31/12/2022,184,435
136,0,0,1,0,0,0,0,0,0,yamaha,yamaha dx21 con manuales originales ,elprofesordedanza,Tarragona,17/12/2022,29/01/2023,31/12/2022,264,1816
137,0,0,0,1,0,0,0,0,0,access,access matrix programmer ,cvsequencer,Barcelona,03/08/2022,25/01/2023,31/12/2022,1118,1188
138,0,0,0,1,0,0,0,0,0,virus,access virus a ,larch,Gipuzkoa,05/09/2022,25/01/2023,31/12/2022,1128,522
139,0,0,0,1,0,0,0,0,0,novation,novation launchpad pro mk3 ,Almenara,S.C. de Tenerife, ,26/02/2023,31/12/2022,108,801
140,0,0,0,1,0,0,0,0,0,delptronics,"delptronics trigger man, ldb 2e, ldb 2x ",liradigital MRF,Madrid,13/07/2022,27/01/2023,31/12/2022,686,1419
141,0,0,0,1,0,0,0,0,0,-,syncussion sy-m ,soloeskuchalo,Barcelona,03/12/2022,28/01/2023,31/12/2022,326,1404
142,0,0,1,0,0,0,0,0,0,yamaha,cartucho rom yamaha dx7s por go pro ,int3rc0m,Madrid,27/02/2022,28/01/2023,31/12/2022,733,752
143,0,0,0,1,0,0,0,0,0,hammond,hammond sk1 ,Pau Ortolà,Valencia,07/04/2022,26/01/2023,31/12/2022,1178,1078
144,0,0,0,1,0,0,0,0,0,erica synths ,black polivoks vcf v2 ,rumtek,A Coruña, ,25/02/2023,31/12/2022,102,664
145,0,0,0,1,0,0,0,0,0,-,manguera leslie 9 pines ,fredo780,Barcelona,17/12/2022,25/01/2023,31/12/2022,102,687
146,0,0,0,1,0,0,0,0,0,roland,roland jd-800 impecable ,landstrung,Barcelona,18/02/2021,26/01/2023,31/12/2022,4965,1090
147,0,0,0,1,0,0,0,0,0,decksaver,novation peak con decksaver ,minahonda,Madrid,02/12/2022,28/01/2023,31/12/2022,274,943
148,0,0,0,1,0,0,0,0,0,buchla,buchla easel command 208 ,sasl,Valencia,05/04/2022,27/01/2023,31/12/2022,448,435
149,0,0,0,1,0,0,0,0,0,-,modal cobalt 8 ,ARPEGGIATORNIK,Granada,23/01/2022,12/02/2023,31/12/2022,1190,1047
150,0,0,0,1,0,0,0,0,0,eurorack,tiptop buchla 257t dual voltage processor módulo eurorack ,James,Barcelona,26/12/2022,24/02/2023,31/12/2022,110,496
151,0,0,0,1,0,0,0,0,0,korg,korg m 50 88 teclas ,jasynth,Madrid,30/12/2022,28/02/2023,31/12/2022,112,769
152,0,0,0,1,0,0,0,0,0,alesis,alesis vortex wireless 2 ,europe,Jaén,31/12/2022,01/03/2023,31/12/2022,30,656
153,0,0,0,1,0,0,0,0,0,decksaver,roland sp-404a + decksaver ,maraudersound,Barcelona,30/12/2022,28/02/2023,31/12/2022,80,1402
154,0,0,0,1,0,0,0,0,0,elektron,elektron model cycles ,Arturo Pulido Molina,Cáceres,14/11/2022,29/01/2023,31/12/2022,433,1930
155,0,0,0,1,0,0,0,0,0,waldorf,waldorf m sintetizador wavetable ,Storm,Bizkaia,24/12/2021,28/01/2023,31/12/2022,2199,533
156,0,0,0,1,0,0,0,0,0,-,intellijel plonk env incl ,PETZOO,Cádiz,27/12/2022,30/01/2023,31/12/2022,124,481
157,0,0,0,1,0,0,0,0,0,eurorack,right angle eurorack cable 20cm ,liradigital MRF,Madrid,15/09/2022,26/02/2023,31/12/2022,613,1419
158,0,0,0,1,0,0,0,0,0,behringer,behringer 2600 gray meanie ,Replicante,Barcelona,09/11/2022,28/01/2023,31/12/2022,976,1031
159,0,1,0,0,0,0,0,0,0,the,quasimidi the raven ,elprofesordedanza,Tarragona,25/11/2022,29/01/2023,31/12/2022,268,1816
160,0,0,0,1,0,0,0,0,0,-,secuenciador analogico 16 pasos dual 8 8 ,instaljomar,Barcelona,05/07/2022,30/01/2023,31/12/2022,1699,1188
161,0,0,0,1,0,0,0,0,0,yamaha,"yamaha cp70 pianos para yamaha motif xf, moxf, montage y modx ",bicho,Madrid,13/08/2018,25/01/2023,31/12/2022,3690,517
162,0,0,0,1,0,0,0,0,0,midi,6m0d6 de tubbutec y lpzw + cable midi - trs ,Raul Q. de Orte,Barcelona,24/12/2022,29/01/2023,31/12/2022,226,1238
163,0,0,0,1,0,0,0,0,0,clavia,case thomann para teclado clavia ,Tomasynt,Madrid,24/12/2022,25/01/2023,31/12/2022,137,863
164,0,0,0,1,0,0,0,0,0,korg,korg karma ,bulichan,Alicante,09/06/2021,29/01/2023,31/12/2022,3947,838
165,0,0,0,1,0,0,0,0,0,audio,"antimatter audio ""brain seed"" ",Dinius,Málaga,04/09/2022,26/01/2023,31/12/2022,315,620
166,0,0,0,1,0,0,0,0,0,yamaha,yamaha mox f8 ,juanmotero,Cádiz,25/12/2022,24/02/2023,31/12/2022,110,1092
167,0,0,0,1,0,0,0,0,0,-,sintetizador chameleon soundart legendario! ,David Vega,Barcelona,06/11/2022,05/01/2023,31/12/2022,699,907
168,0,0,0,1,0,0,0,0,0,waldorf,waldorf quantum ,minahonda,Madrid,18/12/2021,30/01/2023,31/12/2022,4835,943
169,0,0,0,1,0,0,0,0,0,doepfer,vcf doepfer a 106 1 xtreme filter ,Mato-Hari,Pontevedra,23/09/2022,25/01/2023,31/12/2022,340,834
170,0,0,0,1,0,0,0,0,0,elektron,elektron analog keys ,soloeskuchalo,Barcelona,03/12/2022,28/01/2023,31/12/2022,262,1404
171,0,0,0,1,0,0,0,0,0,elektron,elektron syntakt ,luca,Baleares,24/12/2022,22/02/2023,31/12/2022,212,421
172,0,0,1,0,0,0,0,0,0,roland,roland em-20 + soporte y funda también ,Todipe,Madrid,17/12/2022,25/01/2023,31/12/2022,152,613
173,0,0,0,1,0,0,0,0,0,novation,novation remote 25 ,bioroide,Madrid,09/10/2022,26/01/2023,31/12/2022,531,845
174,0,0,0,1,0,0,0,0,0,blackhole,eventide blackhole ,minahonda,Madrid,25/11/2022,30/01/2023,31/12/2022,396,943
175,0,0,0,1,0,0,0,0,0,yamaha,yamaha sy 77 + tarjetas de expansión ,Todovibra,Málaga,29/08/2021,30/01/2023,31/12/2022,2369,938
176,0,0,0,1,0,0,0,0,0,-,monitores estudio pmc tb2s ,moog1406,Girona,20/10/2021,26/01/2023,31/12/2022,2073,637
177,0,0,0,1,0,0,0,0,0,korg,diskette sonidos para el sampler korg dsm1 ,polypodium,Madrid,07/07/2022,27/01/2023,31/12/2022,466,1106
178,0,0,0,1,0,0,0,0,0,-,keystep pro black sequencer ,Traupiano,Barcelona,29/10/2022,26/01/2023,31/12/2022,518,947
179,0,0,0,1,0,0,0,0,0,roland,sonidos roland jupiter x xm series y zenology pro software ,JM72,Pontevedra,15/07/2022,28/01/2023,31/12/2022,888,256
180,0,0,0,1,0,0,0,0,0,emu,emu proteus 2000 ,jasynth,Madrid,30/09/2022,28/01/2023,31/12/2022,1377,769
181,0,0,0,1,0,0,0,0,0,-,stand digitakt + digitone ultima unidad env incl ,PETZOO,Cádiz,11/06/2019,28/01/2023,31/12/2022,4902,481
182,0,0,0,1,0,0,0,0,0,m-audio,m-audio oxygen pro 49 ,Quasak,Murcia,18/02/2022,30/01/2023,31/12/2022,886,614
183,0,0,0,1,0,0,0,0,0,moog,moog subsequent 37 ,Storm,Bizkaia,25/11/2022,25/01/2023,31/12/2022,338,533
184,0,0,0,1,0,0,0,0,0,the,"piano rhodes mark ii suitcase eighty eight 88, the top model! ",logan3,Madrid,24/12/2022,30/01/2023,31/12/2022,182,580
