,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen,anon_user
34,0,0,0,1,0,0,0,0,0,behringer,behringer monopoly como nuevo ,Súper-Bebé,Granada,15/02/2023,29/03/2023,1/3/2023,436,1203
35,0,0,0,1,0,0,0,0,0,roland,sintetizador roland spv-355 ,finess7,Huelva,20/08/2022,29/03/2023,1/3/2023,1367,703
36,1,0,0,1,0,0,0,0,0,-,manual impreso mc909 en español ,bioroide,Madrid,11/10/2022,28/03/2023,1/3/2023,250,845
37,0,0,0,1,0,0,0,0,0,komplete,komplete 12 ultimate + komplete kontrol m32 ,Xabi Plaza Garcia,Bizkaia,12/01/2023,13/03/2023,1/3/2023,216,1539
38,0,0,0,1,0,0,0,0,0,doepfer,doepfer a-143-2 quad adsr ,Mato-Hari,Pontevedra,26/01/2023,26/03/2023,1/3/2023,126,834
39,0,0,0,1,0,0,0,0,0,roland,sampler roland ms1 ,Mato-Hari,Pontevedra,26/01/2023,26/03/2023,1/3/2023,260,834
40,0,0,0,1,0,0,0,0,0,kurzweil,kurzweil mp10 ,zaky,Lleida,24/02/2023,25/04/2023,1/3/2023,94,447
41,0,0,1,0,0,0,0,0,0,-,analog rythm mk2 ,dani,Lugo,26/02/2023,27/04/2023,1/3/2023,188,412
42,0,0,0,1,0,0,0,0,0,waldorf,waldorf blofeld keyboard ,Dudu5,Albacete,25/02/2023,25/04/2023,1/3/2023,106,455
43,0,0,0,1,0,0,0,0,0,korg,korg electribe-mx emx-1 ,Kryz Nop,Barcelona,22/02/2023,20/04/2023,1/3/2023,178,765
44,0,0,0,1,0,0,0,0,0,roland,roland xp-30 ,Millenia,Valencia,24/02/2023,24/04/2023,1/3/2023,96,811
45,0,0,0,1,0,0,0,0,0,decksaver,sintetizador korg minilogue + decksaver ,Mario,Cantabria,24/02/2023,29/03/2023,1/3/2023,50,504
46,0,0,0,1,0,0,0,0,0,studio,studio electronics atc-1 2600 filter cartridge ,FZappy,Barcelona,21/09/2021,28/03/2023,1/3/2023,1106,602
47,0,0,0,1,0,0,0,0,0,yamaha,"yamaha vocaloid vkb-100, un keytar que canta en japonés ",drtikov,Barcelona,27/02/2023,28/04/2023,1/3/2023,24,771
48,0,0,0,1,0,0,0,0,0,roland,retrokit rk02 cable arpegiador para roland alpha juno 1 y 2 ,logicsoul,Málaga,01/02/2023,26/03/2023,1/3/2023,144,977
49,0,0,0,1,0,0,0,0,0,-,"orejas rack neutron, pro 1, k2 80hp fin stock env incl ",PETZOO,Cádiz,22/01/2021,30/03/2023,1/3/2023,1867,481
50,0,0,0,1,0,0,0,0,0,roland,roland fa-06 ,rogaes,Granada,25/05/2022,28/03/2023,1/3/2023,395,641
51,0,0,0,1,0,0,0,0,0,-,alm pexp-1 expander pamela's new workout ,selimorgan,Valencia,08/02/2023,27/03/2023,1/3/2023,172,1073
52,0,0,0,1,0,0,0,0,0,hammond,hammond m100 de 1965 ,windbass,Zaragoza,16/01/2023,28/03/2023,1/3/2023,381,859
53,0,0,0,1,0,0,0,0,0,tiptop audio ,z-dsp ,jesus_nevado,Madrid,23/02/2023,24/04/2023,1/3/2023,64,1286
54,0,0,0,1,0,0,0,0,0,roland,roland juno 6 ,moog1406,Girona,17/02/2022,25/03/2023,1/3/2023,1342,637
55,0,0,0,1,0,0,0,0,0,analogue solutions ,megacity sequencer ,Russell Illsley,Málaga,30/11/2022,20/04/2023,1/3/2023,478,1512
56,0,0,0,1,0,0,0,0,0,doepfer,doepfer a-106-1 xtreme filter ms20 ,instaljomar,Barcelona,08/06/2022,28/03/2023,1/3/2023,643,1188
57,0,0,0,1,0,0,0,0,0,eurorack,doepfer a-100lc6 eurorack case ,selimorgan,Valencia,23/01/2023,27/03/2023,1/3/2023,296,1073
58,0,0,0,1,0,0,0,0,0,roland,tarjeta srx02 concert piano de roland ,airbag2004,Toledo,05/03/2022,26/03/2023,1/3/2023,905,812
59,0,0,0,1,0,0,0,0,0,roland,roland jd-08 boutique ,antispop,Granada,01/03/2023,29/04/2023,1/3/2023,84,878
60,0,0,0,1,0,0,0,0,0,-,vector synth ,Imox,Sevilla,08/02/2023,28/03/2023,1/3/2023,474,413
61,0,0,0,1,0,0,0,0,0,roland,roland tb3 ,morokoko,Barcelona,01/03/2023,29/04/2023,1/3/2023,56,881
62,0,0,0,1,0,0,0,0,0,analogue solutions ,leipiz s v2 late model ,Russell Illsley,Málaga,30/11/2022,20/04/2023,1/3/2023,536,1512
63,0,1,0,0,0,0,0,0,0,rhodes,stereoping para rhodes chroma ,Siete7,Burgos,27/02/2023,27/04/2023,1/3/2023,122,561
64,0,0,0,1,0,0,0,0,0,-,kit controlador para leslies de 6 pines 122 y 147 familias 6h y 6w ,windbass,Zaragoza,10/07/2021,28/03/2023,1/3/2023,999,859
65,0,0,0,1,0,0,0,0,0,dexibell,"dexibell vivo s1, envío incluido ",rolandhispasonic,Jaén,23/02/2023,29/03/2023,1/3/2023,160,1713
66,0,0,0,1,0,0,0,0,0,roland,piano 88 contrapesadas roland hp1800s ,patumbao,Zaragoza,16/11/2020,28/03/2023,1/3/2023,1805,857
67,0,0,0,1,0,0,0,0,0,udo,"udo super 6, nuevecito! ",logan3,Madrid,31/01/2023,30/03/2023,1/3/2023,338,580
68,0,0,0,1,0,0,0,0,0,ultimate,roland xv-3080 y tarjeta ultimate keys srx-07 ,LuisG,Madrid,15/02/2023,29/03/2023,1/3/2023,226,484
69,0,0,0,1,0,0,0,0,0,mpc,maleta rigida tipo peli para akai mpc live y live 2 ,trocol,Madrid,23/02/2023,29/03/2023,1/3/2023,94,659
70,0,0,0,1,0,0,0,0,0,roland,módulo de sonido roland fantom xr ,JECAPA1778,Madrid,26/02/2023,26/04/2023,1/3/2023,262,635
71,0,0,0,1,0,0,0,0,0,system,sintetizador modular endorphines shuttle system nuevo ,Albornozz,Madrid,22/02/2023,30/03/2023,1/3/2023,166,961
72,0,0,0,1,0,0,0,0,0,odyssey,behringer odyssey ,Súper-Bebé,Granada,15/02/2023,29/03/2023,1/3/2023,274,1203
73,0,0,0,1,0,0,0,0,0,maschine,maschine mk i ,drumax,Valencia,26/04/2020,26/03/2023,1/3/2023,3107,657
74,1,0,0,1,0,0,0,0,0,roland,roland boutique sh01a blue+extras ,maldito_DB,Asturias,06/06/2022,29/03/2023,1/3/2023,2139,975
75,0,0,0,1,0,0,0,0,0,dreadbox,dreadbox abyss ,tomiwilli,Madrid,30/12/2022,24/03/2023,1/3/2023,872,986
76,0,0,0,1,0,0,0,0,0,dreadbox,dreadbox nymphes ,costamidnite,Madrid,28/12/2022,28/03/2023,1/3/2023,639,1284
77,0,0,0,1,0,0,0,0,0,-,modal cobalt 8 ,AngelAce,Madrid,01/02/2023,30/03/2023,1/3/2023,258,752
78,0,0,0,1,0,0,0,0,0,sequential sequential ,pro 3 se y pro 3 ,Storm,Bizkaia,27/01/2023,29/03/2023,1/3/2023,366,533
79,0,0,0,1,0,0,0,0,0,roland,"yamaha s70xs, roland a49 ",Gelito,Tarragona,04/01/2023,27/03/2023,1/3/2023,992,612
80,0,0,0,1,0,0,0,0,0,acidlab,acidlab m303 ,jesus_nevado,Madrid,23/02/2023,24/04/2023,1/3/2023,94,1286
81,0,0,0,1,0,0,0,0,0,roland,roland jp8000 ,Súper-Bebé,Granada,15/02/2023,29/03/2023,1/3/2023,356,1203
82,0,0,0,1,0,0,0,0,0,midi,arturia keylab mkii 49 black teclado controlador midi ,serieb,Lugo,04/01/2023,29/03/2023,1/3/2023,406,634
83,0,0,0,1,0,0,0,0,0,boss,boss fs 5l pedal switch ,Tellie,Murcia,24/02/2023,24/04/2023,1/3/2023,58,607
84,0,0,0,1,0,0,0,0,0,-,sequential prophet x ,Storm,Bizkaia,18/12/2020,28/03/2023,1/3/2023,4449,533
85,0,0,0,1,0,0,0,0,0,roland,roland eg-101 ,TonoTNVX,Madrid,13/12/2022,29/03/2023,1/3/2023,566,752
86,0,0,0,1,0,0,0,0,0,e-mu,e-mu systems procussion ,Kitarshokak.com,Gipuzkoa,31/08/2022,30/03/2023,1/3/2023,814,1513
87,0,0,0,1,0,0,0,0,0,empress,empress reverb ,jefeberman,Madrid,27/02/2023,28/04/2023,1/3/2023,44,1039
88,0,0,0,1,0,0,0,0,0,midi,cme uf7 controlador midi de 76 teclas teclado midi usb teclado electrónico ,instaljomar,Barcelona,29/09/2022,28/03/2023,1/3/2023,838,1188
89,0,0,0,1,0,0,0,0,0,-,"tarjetas voice crystal 1+2 para sq2 sqr+,sq1+ ",gato737,Barcelona,01/08/2022,29/03/2023,1/3/2023,542,588
90,0,0,0,1,0,0,0,0,0,volca,korg volca bass ,Alejandro M. Molina Amador,Málaga,13/07/2022,29/03/2023,1/3/2023,1831,2335
91,0,0,0,1,0,0,0,0,0,4ms,4ms dual looping delay ,Carlos R,Barcelona,25/02/2023,26/04/2023,1/3/2023,48,726
92,0,0,0,1,0,0,0,0,0,eurorack,varios modular eurorack ,numerico,Barcelona,25/02/2023,25/04/2023,1/3/2023,228,866
93,0,0,0,1,0,0,0,0,0,doepfer,doepfer a-130-2 dual lin exp vca ,Wallace,La Rioja,29/01/2023,26/03/2023,1/3/2023,158,697
94,0,0,0,1,0,0,0,0,0,korg,korg opsix nuevo ,Salvador Guerrieri Arroyo,Barcelona,28/02/2023,28/04/2023,1/3/2023,78,2470
95,0,0,0,1,0,0,0,0,0,dreadbox,dreadbox nostalgia ,Wallace,La Rioja,29/01/2023,26/03/2023,1/3/2023,234,697
96,0,0,0,1,0,0,0,0,0,-,varios sinth effectos drum mixer ,alkalabp,Valencia,15/11/2022,26/03/2023,1/3/2023,2140,824
97,0,0,0,1,0,0,0,0,0,audio,libros de desarrollo de plugins y audio ,Kevin Smith,Alicante,20/02/2022,26/03/2023,1/3/2023,1070,1058
98,0,0,0,1,0,0,0,0,0,roland,roland 1976 analog synth genesis cure camel string machine ,TheMix,Pontevedra,29/12/2022,27/03/2023,1/3/2023,715,591
99,0,0,0,1,0,0,0,0,0,roland,roland a 800 pro ,JavierB,Alicante,23/10/2022,30/03/2023,1/3/2023,1257,675
100,0,0,1,0,0,0,0,0,0,roland,sampler workstation roland sp - 606 ,lobotomic,Madrid,29/12/2022,26/03/2023,1/3/2023,406,968
101,0,0,0,1,0,0,0,0,0,eurorack,varios módulos eurorack ,Sergi,Alicante,23/02/2023,24/04/2023,1/3/2023,214,506
102,0,0,0,1,0,0,0,0,0,teenage engineering ,po-20 arcade con funda ca-20 ,VF,Alicante,28/01/2023,29/03/2023,1/3/2023,200,156
103,0,0,0,1,0,0,0,0,0,-,sintes y mucho más ,clavinord,Madrid,24/08/2022,29/03/2023,1/3/2023,5011,962
104,0,0,0,1,0,0,0,0,0,hexinverter,hexinverter snare hexinverter hihats hexinverter clap ,jesus_nevado,Madrid,23/02/2023,24/04/2023,1/3/2023,88,1286
105,0,0,0,1,0,0,0,0,0,modular,caja para modular 6u ,Ablektro,Barcelona,15/02/2023,30/03/2023,1/3/2023,208,820
106,0,0,0,1,0,0,0,0,0,modular,módulos eurorack modular ,Replicante,Barcelona,04/12/2022,28/03/2023,1/3/2023,1748,1031
107,0,0,1,0,0,0,0,0,0,decksaver,elektron analog rytm mk2 + decksaver + librerías ,alcachofazul,Madrid,01/02/2023,25/03/2023,1/3/2023,500,1261
108,0,0,0,1,0,0,0,0,0,korg,"sinte korg ms-20 mini "" nuevo"" ",Dani,Alicante,07/08/2022,26/03/2023,1/3/2023,1507,380
109,0,0,0,1,0,0,0,0,0,-,tessseract tukra ,FZappy,Barcelona,02/08/2022,30/03/2023,1/3/2023,1006,602
110,0,0,0,1,0,0,0,0,0,kurzweil,piano digital kurzweil x-pro up 88 teclas ,airbag2004,Madrid,23/07/2021,28/03/2023,1/3/2023,1681,812
111,0,0,0,1,0,0,0,0,0,modular,lote cables sintetizador modular ,Øliveira,Pontevedra,08/02/2023,29/03/2023,1/3/2023,244,964
112,0,0,0,1,0,0,0,0,0,yamaha,yamaha mu100r sintetizador - unidad fx ,Elver Galarga,Lugo,01/03/2023,29/04/2023,1/3/2023,92,1229
113,0,0,0,1,0,0,0,0,0,moog,moog minitaur en garantía ,MINILOGO,Sevilla,08/01/2023,29/03/2023,1/3/2023,456,606
114,0,0,0,1,0,0,0,0,0,instruments,mutable instruments shruthi xt sintetizador hibrido analogico wavetable ,on_air_studio,Barcelona,25/01/2023,29/04/2023,1/3/2023,388,1391
115,0,0,0,1,0,0,0,0,0,moog,pack moog voyager + moogerfoogers acepto cambios ,Ablektro,Barcelona,01/01/2023,29/03/2023,1/3/2023,928,820
116,0,0,0,1,0,0,0,0,0,nord stage ,3 88 ,alberto,Badajoz,01/03/2023,29/04/2023,1/3/2023,126,745
117,0,0,0,1,0,0,0,0,0,roland,modulo de sonido roland sc88-st-pro gm gs ,miguelpo,Sevilla,26/02/2023,26/04/2023,1/3/2023,88,866
118,0,0,0,1,0,0,0,0,0,korg,teclado korg x3 ,Javi,Girona,03/04/2022,27/03/2023,1/3/2023,1822,394
119,0,0,0,1,0,0,0,0,0,technics,technics sx-k200 sintetizador ,drtikov,Barcelona,27/02/2023,28/04/2023,1/3/2023,84,771
120,0,0,0,1,0,0,0,0,0,mfb,mfb drum 99 ,soma,Madrid,24/02/2023,24/04/2023,1/3/2023,128,432
121,0,0,0,1,0,0,0,0,0,hammond,organo hammond x5 mkii ,windbass,Zaragoza,06/01/2023,28/03/2023,1/3/2023,699,859
122,0,0,0,1,0,0,0,0,0,studio,controlador fatar studio 900 ,dmaio2002us,Murcia,31/10/2022,28/03/2023,1/3/2023,1177,950
123,0,0,0,1,0,0,0,0,0,-,tc - delay + reverb ,Pablo M. - Sullibass,Zaragoza,24/02/2023,25/04/2023,1/3/2023,162,1704
124,0,0,0,1,0,0,0,0,0,-,maleta flight-case - estuche para teclado ,Javi,Girona,04/08/2022,27/03/2023,1/3/2023,1023,394
125,0,0,0,1,0,0,0,0,0,novation,novation bass station rack ,alkalabp,Valencia,30/09/2021,26/03/2023,1/3/2023,2240,824
126,0,0,0,1,0,0,0,0,0,casio,casio wk 1200 teclado ,drtikov,Barcelona,27/02/2023,28/04/2023,1/3/2023,40,771
127,0,0,0,1,0,0,0,0,0,casio,casio vl-tone vl-1 ,eTorr,León,01/04/2021,29/03/2023,1/3/2023,1523,524
128,0,0,0,1,0,0,0,0,0,waldorf,waldorf blofeld ,zaky,Lleida,27/02/2023,28/04/2023,1/3/2023,76,447
129,0,0,0,1,0,0,0,0,0,yamaha,yamaha mr-10 drum machine con midi-in ,ms10,Zaragoza,01/02/2023,23/03/2023,1/3/2023,292,321
130,0,0,0,1,0,0,0,0,0,poly,casio vl-5 vl1 poly con lector y funda ,ms10,Zaragoza,26/02/2022,26/03/2023,1/3/2023,1621,321
131,0,0,0,1,0,0,0,0,0,instruments,mutable instruments shruthi xt env incl ,PETZOO,Cádiz,31/01/2023,30/03/2023,1/3/2023,318,481
132,0,0,0,1,0,0,0,0,0,-,modulos syntetizer rebajado ,elmandolce,Barcelona,11/11/2022,25/03/2023,1/3/2023,2454,1044
133,0,0,0,1,0,0,0,0,0,roland,roland fa 06 + funda ,sonic,Valencia,01/03/2023,29/04/2023,1/3/2023,82,540
134,0,0,0,1,0,0,0,0,0,odyssey,korg arp odyssey mkii limited edition ,logan3,Madrid,22/02/2023,29/03/2023,1/3/2023,198,580
135,0,0,0,1,0,0,0,0,0,polyend,dreadbox polyend medusa ,Jon Fernandez jarabo,Bizkaia,26/02/2023,27/04/2023,1/3/2023,78,1907
136,0,0,0,1,0,0,0,0,0,instruments,squarp instruments hapax secuenciador avanzado ,Storm,Bizkaia,24/02/2023,29/03/2023,1/3/2023,148,533
137,0,0,0,1,0,0,0,0,0,eurorack,vermona quad midi eurorack ,Tomasynt,Madrid,10/01/2023,30/03/2023,1/3/2023,216,863
138,0,0,0,1,0,0,0,0,0,virus,access virus a ,larch,Gipuzkoa,05/09/2022,28/03/2023,1/3/2023,1537,522
139,0,0,0,1,0,0,0,0,0,modular,caja para modular 3u ,Ablektro,Barcelona,15/02/2023,30/03/2023,1/3/2023,220,820
140,0,0,0,1,0,0,0,0,0,-,syncussion sy-m ,soloeskuchalo,Barcelona,06/12/2022,27/03/2023,1/3/2023,555,1404
141,0,0,1,0,0,0,0,0,0,yamaha,cartucho rom yamaha dx7s por go pro ,int3rc0m,Madrid,27/02/2022,27/03/2023,1/3/2023,823,752
142,0,0,0,1,0,0,0,0,0,-,"acordeon stela 34 teclas-60 bajos, ",patumbao,Zaragoza,16/11/2020,28/03/2023,1/3/2023,892,857
143,0,0,0,1,0,0,0,0,0,hammond,hammond sk1 ,Pau Ortolà,Valencia,07/04/2022,28/03/2023,1/3/2023,1696,1078
144,0,0,0,1,0,0,0,0,0,doepfer,doepfer a-147-2v vclfo ,Wallace,La Rioja,29/01/2023,26/03/2023,1/3/2023,206,697
145,0,0,0,1,0,0,0,0,0,yamaha,yamaha yc73 comprado hace 3 meses ,jesuscalderon,Sevilla,15/02/2023,28/03/2023,1/3/2023,226,1394
146,0,0,0,1,0,0,0,0,0,elektron,elektron digitakt 8 track drum computer and sampler ,Cherra Metralla,Zamora,01/03/2023,29/04/2023,1/3/2023,42,1447
147,0,0,0,1,0,0,0,0,0,decksaver,novation peak con decksaver ,minahonda,Madrid,02/12/2022,29/03/2023,1/3/2023,638,943
148,0,0,0,1,0,0,0,0,0,erica synths ,black ring-xfade ,Mancheguito,Ciudad Real, ,25/04/2023,1/3/2023,114,1140
149,0,0,0,1,0,0,0,0,0,behringer,sintetizador monofonico analógico behringer td 3 ,dankikakng,Madrid,01/03/2023,29/04/2023,1/3/2023,54,1043
150,0,0,0,1,0,0,0,0,0,korg,korg m 50 88 teclas ,jasynth,Madrid,30/12/2022,29/03/2023,1/3/2023,626,769
151,0,0,0,1,0,0,0,0,0,midi,arturia keylab mkii 61 teclado controlador midi ,serieb,Lugo,04/01/2023,27/03/2023,1/3/2023,388,634
152,0,0,0,1,0,0,0,0,0,patching,hatz patching panda generador de hi-hats ,FZappy,Barcelona,31/01/2023,28/03/2023,1/3/2023,164,602
153,0,0,0,1,0,0,0,0,0,korg,korg m1r ex suzanne ciani + usa -> eu transformer ,Russell Illsley,Málaga,25/02/2023,25/04/2023,1/3/2023,234,1512
154,0,0,0,1,0,0,0,0,0,decksaver,roland sp- 404 a + decksaver ,maraudersound,Barcelona,30/12/2022,28/03/2023,1/3/2023,494,1402
155,0,0,0,1,0,0,0,0,0,roland,tarjetas roland srx y sr-jv80 ,7ºDisminuido,Málaga,15/02/2023,27/03/2023,1/3/2023,362,1286
156,0,0,0,1,0,0,0,0,0,yamaha,placa yamaha plg 100-vh vocal harmony ,Elver Galarga,Lugo,15/02/2023,30/03/2023,1/3/2023,188,1229
157,0,0,0,1,0,0,0,0,0,-,ne zularic repetitor ,Carlos R,Barcelona,24/10/2022,27/03/2023,1/3/2023,333,726
158,0,0,0,1,0,0,0,0,0,pearl,pearl drum x drx-1 analog drum machine ,finess7,Huelva,25/01/2023,29/03/2023,1/3/2023,389,703
159,0,0,0,1,0,0,0,0,0,moog,moog slim phatty ,anthuantheriver,Ávila,23/08/2022,26/03/2023,1/3/2023,1476,1624
160,0,0,0,1,0,0,0,0,0,arturia,arturia matrixbrute ,moog1406,Girona,10/03/2022,25/03/2023,1/3/2023,1014,637
161,0,0,0,1,0,0,0,0,0,polyend,dreadbox polyend medusa + desksaver y set knobs colores ,mauro paganini,Barcelona,11/01/2023,29/03/2023,1/3/2023,380,1419
162,0,0,0,1,0,0,0,0,0,korg,korg microkorg ,Astarosta,A Coruña, ,25/04/2023,1/3/2023,116,946
163,0,0,0,1,0,0,0,0,0,doepfer,doepfer mixer a138b ,polypodium,Madrid,24/02/2023,29/03/2023,1/3/2023,70,1106
164,0,0,0,1,0,0,0,0,0,waldorf,waldorf m sintetizador wavetable ,Storm,Bizkaia,24/12/2021,29/03/2023,1/3/2023,2560,533
165,0,0,0,1,0,0,0,0,0,behringer,behringer 2600 gray meanie ,Replicante,Barcelona,09/11/2022,28/03/2023,1/3/2023,1724,1031
166,0,0,0,1,0,0,0,0,0,-,secuenciador analogico 16 pasos dual 8 8 ,instaljomar,Barcelona,05/07/2022,28/03/2023,1/3/2023,2057,1188
167,0,0,0,1,0,0,0,0,0,-,previo booster estéreo a valvulas ,jefeberman,Madrid,01/03/2023,29/04/2023,1/3/2023,56,1039
168,0,0,0,1,0,0,0,0,0,midi,6m0d6 de tubbutec y lpzw + cable midi - trs ,Raul Q. de Orte,Barcelona,21/12/2022,30/03/2023,1/3/2023,796,1238
169,0,0,0,1,0,0,0,0,0,komplete,maschine studio y komplete kontrol s61 ,Fran Bel,Málaga,28/11/2022,26/03/2023,1/3/2023,718,698
170,0,0,0,1,0,0,0,0,0,korg,korg karma ,bulichan,Alicante,09/06/2021,28/03/2023,1/3/2023,4327,838
171,0,1,0,0,0,0,0,0,0,polyend,polyend play ,David,Madrid,25/02/2023,25/04/2023,1/3/2023,66,488
172,0,0,0,1,0,0,0,0,0,hammond,hammond a100 con leslie 760 ,windbass,Zaragoza,03/11/2020,28/03/2023,1/3/2023,5410,859
173,0,0,0,1,0,0,0,0,0,korg,korg triton taktile ,airbag2004,Madrid,15/02/2023,26/03/2023,1/3/2023,172,812
174,0,0,0,1,0,0,0,0,0,waldorf,waldorf quantum + sonidos de pago + funda ,minahonda,Madrid,18/12/2021,30/03/2023,1/3/2023,5462,943
175,0,0,0,1,0,0,0,0,0,elektron,elektron analog keys ,soloeskuchalo,Barcelona,06/12/2022,27/03/2023,1/3/2023,660,1404
176,0,0,0,1,0,0,0,0,0,behringer,caja de ritmos analógica behringer rd 6 ,dankikakng,Madrid,01/03/2023,29/04/2023,1/3/2023,84,1043
177,0,0,0,1,0,0,0,0,0,novation,novation remote 25 ,bioroide,Madrid,09/10/2022,28/03/2023,1/3/2023,667,845
178,0,0,0,1,0,0,0,0,0,midi,modulo de sonidos roland d-70 + secuenciador roland mv30 + mesa de mezclas midi ver videos demo ,Francisco Rivera,Zaragoza,25/01/2023,26/03/2023,1/3/2023,460,1569
179,0,0,0,1,0,0,0,0,0,nord stage ,2 ha 88 ,Spectro,Palencia,13/03/2021,30/03/2023,1/3/2023,3190,736
180,0,0,0,1,0,0,0,0,0,emu,emu proteus 2000 ,jasynth,Madrid,30/09/2022,29/03/2023,1/3/2023,1808,769
181,0,0,0,1,0,0,0,0,0,roland,roland jv-35 + funda ,Elver Galarga,Lugo,01/03/2023,29/04/2023,1/3/2023,102,1229
