,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen,anon_user
508,0,0,0,1,349,0,0,0,0,doepfer,doepfer a100lc9 ,moog1406,Girona,17/09/2021,22/11/2022,1/11/2022,628,637
509,0,0,0,1,570,0,0,0,0,yamaha,grand piano yamaha dgx 650 ,letsrockit,Barcelona,08/12/2021,29/11/2022,1/11/2022,1145,1092
510,0,0,0,1,1050,0,0,0,0,hammond,hammond sk1 + flight case ,moog1406,Girona,07/10/2021,11/11/2022,1/11/2022,386,637
511,0,0,0,1,49,0,0,0,0,-,stand digitakt + digitone ultima unidad env incl ,PETZOO,Cádiz,11/06/2019,28/11/2022,1/11/2022,4446,481
512,0,0,0,1,150,0,0,0,0,arturia,arturia keystep 37 ,vulgatron,Madrid,11/10/2022,07/12/2022,1/11/2022,211,994
513,0,0,0,1,450,0,0,0,0,behringer,behringer 2600 blue marvin ,rocket,Madrid,11/10/2022,14/11/2022,1/11/2022,774,648
514,0,0,0,1,130,0,0,0,0,m-audio,m-audio oxygen pro 49 ,Quasak,Murcia,18/02/2022,16/11/2022,1/11/2022,480,614
515,0,0,0,1,1350,0,0,0,0,roland,roland jv-2080 fully expanded with 8 cards ,booghye,Barcelona,11/10/2022,08/12/2022,1/11/2022,280,749
516,0,0,0,1,3,0,0,0,0,eurorack,módulos eurorack + cables y accesorios ,Jorans,Asturias,09/05/2022,08/11/2022,1/11/2022,1982,621
517,0,0,0,1,1750,0,0,0,0,moog,moog subsequent 37 ,Alberto,Alicante,27/10/2022,26/12/2022,1/11/2022,138,713
518,0,0,0,1,20,0,0,0,0,korg,cassette datos para korg dw6000 ,polypodium,Madrid,07/07/2022,30/11/2022,1/11/2022,284,1106
519,0,0,0,1,250,0,0,0,0,akai,akai mpk249 mpk 249 mpk ii 49 ,Alex Garcia,Madrid,25/10/2022,24/12/2022,1/11/2022,114,1009
520,0,0,0,1,900,0,0,0,0,nord lead ,sintetizador 4r ,basslion,Madrid,09/03/2022,08/12/2022,1/11/2022,567,859
521,0,0,0,1,30,0,0,0,0,doepfer,doepfer a150 ,Mato-Hari,Pontevedra,23/09/2022,30/11/2022,1/11/2022,272,834
522,0,0,0,1,49,0,0,0,0,mpc,nuevo stand akai mpc live 2 env incl leer anuncio ,PETZOO,Cádiz,29/07/2020,29/11/2022,1/11/2022,2454,481
523,0,0,0,1,275,0,0,0,0,decksaver,arturia microfreak ojo decksaver de regalo!!! ,jdcoopers,Sevilla,18/10/2022,17/12/2022,1/11/2022,138,969
524,0,0,0,1,100,0,0,0,0,midi,teclado controlador midi nektar impact lx61 ,Cristóbal Patrick Ruiz,Valencia,22/09/2022,21/11/2022,1/11/2022,274,2271
525,0,0,0,1,1050,0,0,0,0,-,modulo sintetizador prophet 08 david smith ,luca7,Madrid,10/08/2022,20/12/2022,1/11/2022,744,476
526,0,0,0,1,330,0,0,0,0,yamaha,tg 500 yamaha ,gato737,Barcelona,21/07/2022,29/11/2022,1/11/2022,784,588
527,0,0,0,1,12000,0,0,0,0,system,moog system 15 ,qbueno,Barcelona,03/10/2020,25/11/2022,1/11/2022,6106,650
528,0,0,0,1,200,0,0,0,0,arturia,teclado midi arturia keylab 49 ,Juan,Madrid,28/10/2022,27/12/2022,1/11/2022,100,398
529,0,0,0,1,800,0,0,0,0,-,asm hydrasinth ,heaviest,Alicante,29/10/2022,28/12/2022,1/11/2022,190,857
530,0,0,0,1,95,0,0,0,0,volca,korg volca kick ,yosualogan,Cantabria,15/06/2022,25/11/2022,1/11/2022,558,1090
531,0,0,0,1,5500,0,0,0,0,rhodes,piano rhodes 88 mark ii eighty eight suitcase ,logan3,Madrid,19/01/2022,23/11/2022,1/11/2022,2158,580
532,0,0,0,1,90,0,0,0,0,kawai,kawai card ram dc 16 ,moog1406,Girona,26/05/2021,18/12/2022,1/11/2022,468,637
533,0,0,0,1,550,0,0,0,0,casio,piano digital casio privia ,Rodrigo,Madrid,04/10/2022,05/12/2022,1/11/2022,148,726
534,0,0,0,1,8,0,0,0,0,yamaha,manual y caja yamaha qy100 ,bioroide,Madrid,11/10/2022,27/11/2022,1/11/2022,128,845
535,0,0,0,1,333,0,0,0,0,yamaha,yamaha tx-7 ,selimorgan,Valencia,17/08/2022,04/11/2022,1/11/2022,727,1073
536,0,0,0,1,160,0,0,0,0,-,bassimilus iteritas ,Adrian,Valencia,04/10/2022,04/12/2022,1/11/2022,184,591
537,0,0,0,1,90,0,0,0,0,nano,nano modules mar ,Rafa Bono,Barcelona,18/10/2022,14/12/2022,1/11/2022,148,808
538,0,0,0,1,8,0,0,0,0,akai,manual akai xr20 ,bioroide,Madrid,11/10/2022,27/11/2022,1/11/2022,98,845
539,0,0,0,1,300,0,0,0,0,elektron,elektron model samples + analog case ,NicolaMM,Barcelona,24/09/2022,23/11/2022,1/11/2022,232,752
540,0,0,0,1,239,0,0,0,0,behringer,behringer rd 8 ,moog1406,Girona,27/10/2021,12/11/2022,1/11/2022,596,637
541,0,0,0,1,320,0,0,0,0,roland,roland xp-50 ,daniel_es_76,Madrid,11/10/2022,11/12/2022,1/11/2022,258,1136
542,0,0,0,1,75,0,0,0,0,roland,roland sr-jv80-10 bass and drums expansion board ,tukutra,Madrid,22/11/2021,12/12/2022,1/11/2022,210,784
543,0,0,0,1,35,0,0,0,0,korg,funda korg para teclados de 61 teclas ,joan cerezo,Barcelona,11/10/2022,27/11/2022,1/11/2022,181,1104
544,0,0,0,1,2200,0,0,0,0,nord stage ,2 ex hp76 ,Pablo Fergus,Madrid,02/10/2022,01/12/2022,1/11/2022,379,1146
545,0,0,0,1,399,0,0,0,0,roland,roland xv5080 ,Acelera,Málaga,25/10/2022,24/12/2022,1/11/2022,225,685
546,0,0,0,1,900,0,0,0,0,monome,monome norns 2022 ,Gak,Barcelona,25/10/2022,22/12/2022,1/11/2022,207,275
547,0,0,0,1,179,0,0,0,0,yamaha,procesador de efectos yamaha emp-100 para guitarra bajo voces y teclados ,Francisco Rivera,Zaragoza,20/01/2022,27/11/2022,1/11/2022,1290,1569
548,0,0,0,1,140,0,0,0,0,arturia,arturia v collection 8 serial plugins + 2 bancos de presets ,Cherra Metralla,Zamora,11/10/2022,11/12/2022,1/11/2022,166,1447
549,0,0,0,1,140,0,0,0,0,-,alm001 pamelas workout ,siropene,Madrid,12/08/2022,30/11/2022,1/11/2022,388,869
550,0,0,0,1,170,0,0,0,0,-,endorphin squawk dirty to me ,siropene,Madrid,25/10/2022,25/11/2022,1/11/2022,108,869
551,0,0,0,1,50,0,0,0,0,-,organo lowrey genie tenie ,jd800 forever,Madrid,22/09/2020,26/12/2022,1/11/2022,1499,1151
552,0,0,0,1,219,0,0,0,0,elektron,elektron model samples ,Juan Ramos,Valencia,11/10/2022,30/11/2022,1/11/2022,362,944
553,0,0,0,1,35,0,0,0,0,korg,korg m3 - librería para ni kontakt y reason ,Dj.Zyon.42,Córdoba,01/06/2022,23/11/2022,1/11/2022,363,800
554,0,0,0,1,50,0,0,0,0,behringer,behringer 173 quad gate multiples [modular eurorack] ,Davitek,Barcelona,26/09/2022,25/11/2022,1/11/2022,162,712
555,0,0,0,1,175,0,0,0,0,eurorack,diode operator station vcf eurorack ,tyrel,Madrid,31/08/2022,31/12/2022,1/11/2022,220,560
556,0,0,0,1,240,0,0,0,0,korg,technics kn-3000 no yamaha genos no korg pa4x no tyros ,daniel_es_76,Madrid,11/10/2022,11/12/2022,1/11/2022,275,1136
557,0,0,0,1,125,0,0,0,0,midi,motu midi timepiece ii - interfaz profesional de audio midi ,Francisco Rivera,Zaragoza,08/03/2022,23/11/2022,1/11/2022,1710,1569
558,0,0,0,1,390,0,0,0,0,eurorack,eloquencer eurorack ,insula,Madrid,29/06/2022,26/11/2022,1/11/2022,802,652
559,0,0,0,1,490,0,0,0,0,mpc,akai mpc 2500 128mb + dvd rom + jjos ,DJ KARBO,Baleares,12/09/2022,11/11/2022,1/11/2022,487,541
560,0,0,0,1,100,0,0,0,0,roland,roland srx08 platinum trax ,Sebb Junior,Granada,11/10/2022,22/11/2022,1/11/2022,148,1043
561,0,0,0,1,20,0,0,0,0,korg,cassette datos para korg poly800-ii ,polypodium,Madrid,07/07/2022,09/11/2022,1/11/2022,290,1106
562,0,0,0,1,75,0,0,0,0,kurzweil,placa sampler smp-r para kurzweil k2000r ,Maniac Broil,Barcelona,26/05/2021,28/11/2022,1/11/2022,2284,1121
563,0,1,0,0,0,0,0,0,0,eurorack,mfb vcf eurorack ,Wallace,La Rioja,30/09/2022,29/11/2022,1/11/2022,174,697
564,0,0,0,1,900,0,0,0,0,native,"komplete kontrol mk2 s61 de native instruments, estuche, tapa protectora y cargador original ",maubez,Madrid,18/10/2022,17/12/2022,1/11/2022,124,644
565,0,0,0,1,400,0,0,0,0,analogue systems ,secuenciador rs-200 y quantiser rs-260 ,dorremifasol,Barcelona,25/07/2020,11/11/2022,1/11/2022,1887,1287
566,0,0,0,1,40,0,0,0,0,-,midiplus ak490 ,Tatamimiziqe,Alicante,07/02/2022,22/12/2022,1/11/2022,342,1263
567,0,0,0,1,325,0,0,0,0,korg,korg minilogue ,djkepare,Lugo,18/01/2022,17/11/2022,1/11/2022,1492,838
568,0,0,0,1,1050,0,0,0,0,roland,roland jd xa ,Vjsj,Tarragona,25/09/2022,29/11/2022,1/11/2022,342,413
569,0,0,0,1,85,0,0,0,0,-,módulo doble envolvente ,Vestby,Barcelona,08/09/2022,07/11/2022,1/11/2022,219,637
570,0,0,0,1,800,0,0,0,0,korg,korg polysix ,twistarella,Barcelona,15/07/2022,13/11/2022,1/11/2022,1202,1196
571,0,0,0,1,165,0,0,0,0,-,2x pico drums + pico programmer ,fpgaona,Málaga,31/10/2022,30/12/2022,1/11/2022,48,732
572,0,0,0,1,100,0,0,0,0,volca,korg volca fm ,Tommy,Barcelona,30/10/2022,29/12/2022,1/11/2022,54,534
573,0,0,0,1,3990,0,0,0,0,moog,moog voyager electric blue edition ,moog1406,Girona,08/06/2021,17/12/2022,1/11/2022,562,637
574,0,0,0,1,110,0,0,0,0,-,maleta fligthcase sintetizador 61 ,jose,Murcia,28/05/2022,25/11/2022,1/11/2022,403,433
575,0,1,0,0,0,0,0,0,0,octatrack,elektron octatrack mkii ,Alejandro Galán Álvaro,Madrid,18/10/2022,16/12/2022,1/11/2022,90,2328
576,1,0,0,1,950,0,0,0,0,ketron,modulo de sonido ketron sd40 ,organero,Cádiz,18/10/2022,14/12/2022,1/11/2022,192,861
577,0,0,0,1,240,0,0,0,0,novation,novation circuit rythm ,s_C_e,Barcelona,24/08/2022,08/11/2022,1/11/2022,412,473
578,0,0,1,0,0,0,0,0,0,noise,noise engineering basimilus iteritas ,Replicante,Barcelona,04/12/2021,30/11/2022,1/11/2022,1605,1031
579,0,0,0,1,225,0,0,0,0,-,studiologic acuna 88 “solo por unos días… ” ,luisjaen,Jaén,11/09/2022,19/11/2022,1/11/2022,598,859
580,0,0,1,0,0,0,0,0,0,roland,roland jupiter x por roland fantom 6 ,javpin,Lugo,30/09/2022,29/11/2022,1/11/2022,204,648
581,0,0,0,1,135,0,0,0,0,-,rebel technology chronos mkii ,moog1406,Girona,28/02/2022,10/11/2022,1/11/2022,474,637
582,0,0,0,1,1300,0,0,0,0,roland,roland sh-1000 analog ,El Enkofrator,Asturias,25/10/2022,24/12/2022,1/11/2022,254,1260
583,0,0,0,1,5100,0,0,0,0,roland,roland jupiter 4 ,qbueno,Barcelona,22/01/2022,26/11/2022,1/11/2022,3558,650
584,0,1,0,0,0,0,0,0,0,korg,tarjeta korg wavestation wsc-3s synth & time slice ,mentemodular,Gipuzkoa,11/10/2020,22/11/2022,1/11/2022,813,1293
585,0,1,0,0,0,0,0,0,0,instruments,mutable instruments marbles ,Esquimal,Murcia,04/09/2022,03/11/2022,1/11/2022,138,833
586,0,0,0,1,2300,0,0,0,0,origin,arturia origin ,abstrack,Valencia,10/05/2021,17/11/2022,1/11/2022,2228,843
587,0,0,0,1,120,0,0,0,0,-,festival de pedales todos con envío incluído en el precio ,Miguel & Mike,Salamanca,30/09/2022,28/11/2022,1/11/2022,904,1103
588,0,0,0,1,210,0,0,0,0,behringer,behringer ms 1 ,jose,Granada,25/10/2022,21/12/2022,1/11/2022,320,433
589,0,0,0,1,1500,0,0,0,0,yamaha,yamaha sk20 string machine ,logan3,Madrid,23/12/2021,29/11/2022,1/11/2022,2128,580
590,0,0,0,1,340,0,0,0,0,uno,uno synth pro ,ARPEGGIATORNIK,Granada,07/11/2021,27/11/2022,1/11/2022,1402,1047
591,0,1,0,0,0,0,0,0,0,eowave,doepfer r2m ribbon controller o eowave ribbon ,ms10,Zaragoza,15/09/2022,22/11/2022,1/11/2022,120,321
592,0,0,0,1,1890,0,0,0,0,korg,mini korg 700 fs tambien cambios ,moog1406,Girona,11/05/2022,22/11/2022,1/11/2022,818,637
593,0,0,0,1,375,0,0,0,0,-,casiotone 701 ,moog1406,Girona,22/10/2021,17/12/2022,1/11/2022,1145,637
594,1,0,0,1,220,0,0,0,0,-,pedal nux cerberus ,Carlos R,Barcelona,25/10/2022,23/12/2022,1/11/2022,652,726
595,0,0,0,1,3000,0,0,0,0,-,órgano realejo de tubos totalmente artesanal ,organero,Cádiz,24/07/2021,16/11/2022,1/11/2022,1192,861
596,0,0,0,1,115,0,0,0,0,instruments,clon de mutable instruments frames ,moogi,Cádiz,22/07/2022,22/11/2022,1/11/2022,461,539
597,0,1,0,0,0,0,0,0,0,roland,roland sp-606 ,ozmut1,Málaga,28/09/2022,27/11/2022,1/11/2022,152,624
598,0,0,0,1,928,0,0,0,0,-,leslie 760 mueble corto convertido válvulas ,windbass,Zaragoza,28/03/2022,09/12/2022,1/11/2022,503,859
599,0,0,0,1,40,0,0,0,0,cre8audio,cre8audio chipz ,Raul Q. de Orte,Barcelona,19/09/2022,25/11/2022,1/11/2022,192,1238
600,0,0,0,1,40,0,0,0,0,roland,roland pn-d50-00memory card ,carasa650,Baleares,07/09/2022,20/11/2022,1/11/2022,126,774
601,0,0,0,1,350,0,0,0,0,se,roland srx studio expansion se admiten ofertas ,equipoestudio,Murcia,11/10/2022,07/12/2022,1/11/2022,96,1424
602,0,0,0,1,530,0,0,0,0,roland,roland vr-09 b combo ,cesar,Pontevedra,31/10/2022,30/12/2022,1/11/2022,84,526
603,0,0,0,1,80,0,0,0,0,eurorack,audiothingies ced tuner afinador eurorack ,insula,Madrid,29/06/2022,26/11/2022,1/11/2022,399,652
604,0,0,0,1,320,0,0,0,0,emu,emu esi 2000 -> esi 4000 + 128mb ram + fx + salidas digitales + usb gotek ,alcachofazul,Madrid,30/09/2022,14/11/2022,1/11/2022,348,1261
605,0,0,0,1,370,0,0,0,0,dreadbox,dreadbox erebus 3 ,elfo_rense,Alicante,24/02/2022,27/11/2022,1/11/2022,1077,1058
606,0,0,0,1,300,0,0,0,0,-,keylab 49 mk2 negro ,minahonda,Madrid,08/01/2022,01/12/2022,1/11/2022,1362,943
607,0,0,0,1,1100,0,0,0,0,moog,moog dfam + moog subharmonicon + estantería ,davidpru,Tarragona,18/10/2022,18/12/2022,1/11/2022,298,863
608,0,0,0,1,825,0,0,0,0,-,leslie 760 n autónomo ,windbass,Zaragoza,16/06/2020,09/12/2022,1/11/2022,2048,859
609,0,0,0,1,1969,0,0,0,0,korg,korg minikorg 700 fs - nuevo ,moog1406,Girona,27/05/2022,24/11/2022,1/11/2022,714,637
610,0,0,0,1,600,0,0,0,0,roland,roland tr606 drumatix ,pitch-on,Navarra,27/10/2022,26/12/2022,1/11/2022,196,802
611,0,0,0,1,530,0,0,0,0,korg,korg modwave ,Javier,Cáceres,23/09/2022,22/11/2022,1/11/2022,446,609
612,0,0,0,1,54,0,0,0,0,-,liquidación tienda pocket operators ,XapitU,Lleida,28/08/2020,03/11/2022,1/11/2022,1386,603
613,0,0,0,1,145,0,0,0,0,modular,2 buses y fuente para modular la caja sale gratis ,gatovertical,Barcelona,09/02/2019,23/12/2022,1/11/2022,4685,1285
614,0,0,0,1,180,0,0,0,0,roland,roland r8 humancomposer ,sanwiche,Alicante,18/10/2022,29/11/2022,1/11/2022,257,850
615,0,0,0,1,450,0,0,0,0,yamaha,yamaha qy700 secuenciador ,bangbang,Barcelona,28/10/2022,27/12/2022,1/11/2022,104,816
616,0,0,0,1,30,0,0,0,0,komplete,funda para native instruments komplete kontrol s49 ,Alex K.,Madrid,17/09/2022,16/11/2022,1/11/2022,98,547
617,0,0,0,1,550,0,0,0,0,hammond,korg cx3 70's hammond ,BuenMambo,Madrid,31/07/2022,30/11/2022,1/11/2022,1116,886
618,0,0,0,1,30,0,0,0,0,roland,repuesto sintetizador roland d20 d50 tarjeta teclado piano lower ,miscachivaches,Cádiz,17/09/2022,16/11/2022,1/11/2022,144,1467
619,0,0,0,1,255,0,0,0,0,instruments,mutable instruments clouds ,Jabas,Araba,06/08/2021,22/11/2022,1/11/2022,1633,481
620,0,0,0,1,90,0,0,0,0,doepfer,doepfer a-199 spring reverb vintage edition ,selimorgan,Valencia,29/07/2022,04/11/2022,1/11/2022,604,1073
621,0,0,0,1,225,0,0,0,0,arturia,arturia keylab essential 61 black ,yoquese,Madrid,17/10/2021,25/11/2022,1/11/2022,1347,779
622,0,0,1,0,430,0,0,0,0,erica synths ,o zen delay ,David,Madrid,30/07/2022,29/11/2022,1/11/2022,821,488
623,0,0,0,1,0,0,0,0,0,eurorack,todos mis módulos eurorack ,Dinius,Málaga,13/11/2021,09/11/2022,1/11/2022,6978,620
624,0,0,0,1,95,0,0,0,0,doepfer,doepfer a-156 vintage edition ,moog1406,Girona,10/05/2022,24/12/2022,1/11/2022,484,637
625,0,0,0,1,1169,0,0,0,0,roland,roland jupiter xm ,moog1406,Girona,10/05/2022,24/12/2022,1/11/2022,1184,637
626,0,0,0,1,100,0,0,0,0,audio,after later audio tilt ,Juan C,Madrid,24/09/2022,30/11/2022,1/11/2022,223,497
627,0,0,0,1,70,0,0,0,0,audio,oscilador bosc de after later audio ,Manel Sanchis StereoDots,Valencia,04/10/2022,06/12/2022,1/11/2022,132,2306
628,0,0,0,1,400,0,0,0,0,roland,piano electrónico roland ep880 ,Nanock,Málaga,02/09/2022,01/11/2022,1/11/2022,368,602
629,0,0,0,1,12,0,0,0,0,yamaha,"phat analog iii para yamaha motif xs, motif xf, moxf, montage y modx ",bicho,Madrid,13/01/2020,04/11/2022,1/11/2022,1256,517
630,0,0,0,1,529,0,0,0,0,verbos,verbos electronics harmonic oscillator ,moog1406,Girona,08/06/2022,22/11/2022,1/11/2022,738,637
631,0,0,0,1,500,0,0,0,0,roland,roland tb 03 + sh 01 ,Ángel,Barcelona,18/10/2022,19/12/2022,1/11/2022,112,615
632,0,0,1,0,675,0,0,0,0,korg,korg kingkorg + flightcase o ,Andebol,Pontevedra,21/12/2021,27/11/2022,1/11/2022,1461,693
633,0,1,0,0,0,0,0,0,0,komplete,komplete kontrol s61 mk2 vapor gray ,theheadwires,Sevilla,31/08/2022,18/11/2022,1/11/2022,208,1277
634,0,0,0,1,550,0,0,0,0,roland,roland d50 d-50 sintetizador ,Synthaddict,Madrid,19/08/2022,06/11/2022,1/11/2022,847,1151
635,0,0,0,1,1250,0,0,0,0,-,analog four mkii negro con packs de sonidos ,lalalaboy,Granada,25/10/2022,23/12/2022,1/11/2022,166,945
636,0,0,0,1,280,0,0,0,0,yamaha,yamaha cs1x ,jaime,Pontevedra,27/03/2022,11/11/2022,1/11/2022,1074,518
637,0,0,0,1,550,0,0,0,0,plankton,semi modular plankton electronics ants! ,Juan,Barcelona,17/09/2022,16/11/2022,1/11/2022,386,398
638,0,0,0,1,489,0,0,0,0,arturia,arturia minibrute 2 noir ,moog1406,Girona,27/05/2022,02/12/2022,1/11/2022,1049,637
639,0,0,0,1,6000,0,0,0,0,hammond,hammond b3 portable + leslie ,DOC,Madrid,08/05/2022,06/11/2022,1/11/2022,1325,214
640,0,0,0,1,70,0,0,0,0,casio,casio sk-10 ,Tatamimiziqe,Alicante,25/10/2022,22/12/2022,1/11/2022,104,1263
641,0,0,0,1,169,0,0,0,0,befaco,befaco chopping kinky ,moog1406,Girona,08/10/2021,22/11/2022,1/11/2022,384,637
642,0,1,0,0,0,0,0,0,0,knas,knas mousturizer ,Vcs3,Baleares,04/04/2022,08/12/2022,1/11/2022,191,351
643,0,0,0,1,699,0,0,0,0,midi,theoryboard midi con asistente de escalas para generar acordes y melodías ,iClons,Barcelona,04/10/2022,04/12/2022,1/11/2022,227,616
644,0,0,0,1,750,0,0,0,0,roland,workstation roland fa-06 ,maborosa,Badajoz,03/10/2022,02/12/2022,1/11/2022,280,852
645,0,0,0,1,70,0,0,0,0,instruments,mutable instruments midigal midipal ,Synthaddict,Madrid,19/08/2022,30/11/2022,1/11/2022,643,1151
646,0,0,0,1,70,0,0,0,0,roland,tarjetas roland sr-jv80 para sintetizadores jv_xv_xp ,LuisG,Madrid,28/08/2020,26/11/2022,1/11/2022,3404,484
647,0,0,0,1,1989,0,0,0,0,modular,bastl instruments rumburack 2 sintetizador modular nuevo ,Albornozz,Madrid,29/10/2021,29/11/2022,1/11/2022,2616,961
648,0,0,0,1,19,0,0,0,0,yamaha,"c7 1 pianos para yamaha motif xf, moxf, montage y modx ",bicho,Madrid,11/10/2020,07/11/2022,1/11/2022,2706,517
649,0,0,0,1,1100,0,0,0,0,elektron,elektron analog four mkii ,moog1406,Girona,25/10/2021,17/12/2022,1/11/2022,1002,637
650,0,0,0,1,850,0,0,0,0,-,re-303 ,da_beat,Madrid,11/09/2022,13/11/2022,1/11/2022,592,704
651,0,0,0,1,800,0,0,0,0,farfisa,farfisa vip 500 ,pacoloco,Cádiz,07/09/2022,05/11/2022,1/11/2022,406,848
652,0,0,0,1,1350,0,0,0,0,yamaha,yamaha motif xf x maleta ,jesus,Valencia,19/05/2022,30/11/2022,1/11/2022,1123,554
653,0,0,0,1,300,0,0,0,0,e-mu,módulo e-mu proteus 1xr emulator ,arteideas,Huelva,06/09/2022,05/11/2022,1/11/2022,264,946
654,0,0,0,1,500,0,0,0,0,akai,akai mpc1000 jjos2 + 128 mb ,P.Garcia,Barcelona,09/08/2022,19/11/2022,1/11/2022,508,709
655,0,0,0,1,50,0,0,0,0,cme,cme uf6 acepto cambios ,Pablo,Madrid,26/09/2022,25/11/2022,1/11/2022,178,494
656,0,0,0,1,500,0,0,0,0,yamaha,sintetizador yamaha dx7s ,AVRF,Madrid,31/08/2022,14/12/2022,1/11/2022,394,303
657,0,0,0,1,350,0,0,0,0,casio,casio cz-3000 61-key digital synthesizer 1986 with built in analog chorus ,marc tena,Barcelona,20/09/2022,19/11/2022,1/11/2022,334,875
658,0,0,0,1,910,0,0,0,0,virus,virus ti ,clavinord,Madrid,24/08/2022,28/11/2022,1/11/2022,760,962
659,0,0,0,1,200,0,0,0,0,-,k&m 18860 spider pro si ,Edgar,La Rioja,17/07/2022,22/11/2022,1/11/2022,496,483
660,0,0,0,1,120,0,0,0,0,doepfer,doepfer a-111-6 vintage edition ,dce,Sevilla,25/10/2022,23/12/2022,1/11/2022,126,300
661,0,0,0,1,225,0,0,0,0,novation,novation mono station ,aspiktongue,Madrid,31/10/2022,31/12/2022,1/11/2022,8,1194
662,0,0,0,1,25,0,0,0,0,-,[eurorack] amplificador auriculares haunted pliers destino 3hp diy ,David,Madrid,07/06/2021,28/11/2022,1/11/2022,689,488
663,0,0,0,1,60,0,0,0,0,odyssey,stardust synth cover para korg arp odyssey mini ,Mario,Cantabria,01/11/2022,31/12/2022,1/11/2022,18,504
664,0,0,1,0,0,0,0,0,0,nord stage ,88 ,Christian Louys,Sevilla,30/09/2022,29/11/2022,1/11/2022,380,1505
665,0,0,0,1,1600,0,0,0,0,roland,roland juno 106 ,Fran Mejia,Barcelona,08/09/2022,07/11/2022,1/11/2022,718,909
666,0,0,0,1,150,0,0,0,0,novation,novation remote sl ,Inxu,Baleares,12/02/2022,13/11/2022,1/11/2022,1169,420
667,0,0,0,1,30,0,0,0,0,-,cem 3396 ,cvsequencer,Barcelona,15/09/2022,23/11/2022,1/11/2022,260,1188
668,0,0,0,1,3125,0,0,0,0,nord stage ,3 hp 76 ,Jesus Lanzarote,Madrid,29/10/2022,28/12/2022,1/11/2022,110,1498
669,0,0,0,1,350,0,0,0,0,midi,the orb secuenciador midi y cv gate ,aspiktongue,Madrid,23/07/2022,22/12/2022,1/11/2022,666,1194
670,0,0,0,1,13,0,0,0,0,akai,akai cd rom xx-large analogue dream ,Ramón Giner,Valencia,11/10/2022,11/12/2022,1/11/2022,122,1174
671,0,0,0,1,175,0,0,0,0,paratek,paratek neon black ,moog1406,Girona,06/05/2022,12/12/2022,1/11/2022,380,637
672,0,0,0,1,850,0,0,0,0,mpc,mpc live 2 ,vulgatron,Madrid,01/07/2022,29/11/2022,1/11/2022,976,994
673,0,0,0,1,650,0,0,0,0,roland,roland ax edge teclas negras + soporte ,xtrias,Barcelona,28/10/2022,27/12/2022,1/11/2022,80,667
674,0,0,0,1,350,0,0,0,0,kurzweil,kurzweil sp4-7 ,elfroi,Madrid,29/09/2022,25/11/2022,1/11/2022,522,641
675,0,0,0,1,1400,0,0,0,0,nord electro ,piano escenario y sintetizador 6d 61 ,david.rizo,Alicante,04/10/2022,06/12/2022,1/11/2022,318,1018
676,0,0,0,1,200,0,0,0,0,eurorack,modulos eurorack ,thru_zero,Barcelona,05/10/2020,23/11/2022,1/11/2022,3506,994
677,0,0,0,1,250,0,0,0,0,roland,roland sh 201 ,xques,Barcelona,23/01/2022,29/11/2022,1/11/2022,953,566
678,0,0,0,1,629,0,0,0,0,yamaha,yamaha cs5 ,moog1406,Girona,19/11/2021,14/11/2022,1/11/2022,488,637
679,0,0,0,1,70,0,0,0,0,eurorack,doepfer a-140 adsr vintage edition -modulo eurorack ,chichiinka,Granada,11/10/2022,11/12/2022,1/11/2022,123,1035
680,0,0,0,1,399,0,0,0,0,roland,roland mc 505 groovebox no cambios ,jdcoopers,Sevilla,08/06/2022,16/12/2022,1/11/2022,402,969
681,0,0,0,1,60,0,0,0,0,maschine,"mpc stuff live, mpd, mpk, force, maschine ",maldito_DB,Asturias,26/08/2022,01/12/2022,1/11/2022,696,975
682,0,0,0,1,165,0,0,0,0,noise,modulo eurorack corsynth c105e vc noise lo-fi maquine ,tyrel,Madrid,12/09/2020,31/12/2022,1/11/2022,672,560
683,0,0,1,0,375,0,0,0,0,yamaha,yamaha sy-77 ,supro,Barcelona,16/04/2022,29/11/2022,1/11/2022,1812,569
684,0,0,0,1,329,0,0,0,0,roland,roland enhancia neova 3 unidades disponibles ,moog1406,Girona,18/11/2021,23/12/2022,1/11/2022,690,637
685,0,0,0,1,365,0,0,0,0,korg,korg ms2000r ,pepeastur,Asturias,20/09/2022,19/11/2022,1/11/2022,883,985
686,0,0,0,1,85,0,0,0,0,arturia,arturia keystep + alimentador ,yan demir,Madrid,02/10/2022,01/12/2022,1/11/2022,226,889
687,0,0,0,1,275,0,0,0,0,-,akemie's taiko ,dce,Sevilla,25/10/2022,23/12/2022,1/11/2022,130,300
688,0,0,0,1,240,0,0,0,0,komplete,native instruments komplete kontrol s49 mk1 ,norimaki,Valencia,11/10/2022,30/11/2022,1/11/2022,316,858
689,0,0,0,1,229,0,0,0,0,akai,akai timbre wolf -envio incluido- último precio ,ramoninchispas,Asturias,29/08/2022,30/11/2022,1/11/2022,623,1503
690,0,0,0,1,70,0,0,0,0,noise,noise engineering sinclastic empulatrix ,Caradusanto,Málaga,10/09/2022,09/11/2022,1/11/2022,196,1141
691,0,0,0,1,10000,0,0,0,0,-,piano schimmel 130t ,ruben-ebony,Madrid,03/10/2022,02/12/2022,1/11/2022,151,1126
