,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen,anon_user
16,0,0,0,1,120,0,0,0,0,crumar,controlador hammond midi drawbars tiradores crumar ,pabloevaristo,Alicante,30/09/2022,28/11/2022,1/10/2022,118,1403
17,0,0,0,1,320,0,0,0,0,instruments,kordbot isla instruments ,IK3R,Barcelona,25/02/2022,21/10/2022,1/10/2022,1124,281
18,0,1,0,0,0,0,0,0,0,roland,roland sound library pcm1-06 baroque ,mentemodular,Gipuzkoa,01/04/2021,30/10/2022,1/10/2022,638,1293
19,0,0,0,1,600,0,0,0,0,roland,roland d-50 ,subsoniq,Barcelona,30/12/2021,10/10/2022,1/10/2022,1316,884
20,0,0,0,1,450,0,0,0,0,roland,sampler roland s750 + monitor + ratón + librería ,moogi,Cádiz,17/09/2022,26/10/2022,1/10/2022,334,539
21,0,0,0,1,435,0,0,0,0,erica synths ,zen delay ninja tune ,sasl,Valencia,23/09/2021,24/10/2022,1/10/2022,1470,435
22,0,0,0,1,650,0,0,0,0,-,clon schulte compact phasing a ,moog1406,Girona,08/10/2021,01/11/2022,1/10/2022,386,637
23,0,0,0,1,400,0,0,0,0,teenage engineering ,op-z ,David Lechus,Madrid,29/09/2022,28/11/2022,1/10/2022,68,1132
24,0,0,0,1,300,0,0,0,0,casio,"casio cz1000 cosmo synthesiser, sintetizador digital de 1984 ",marc tena,Barcelona,24/09/2022,19/11/2022,1/10/2022,162,875
25,0,0,1,0,0,0,0,0,0,analogaudio1,patches analogaudio1 ,javi big city,Zaragoza,27/09/2022,26/11/2022,1/10/2022,102,1237
26,0,0,0,1,1,0,0,0,0,eurorack,varios eurorack ,Wallace,La Rioja,27/09/2022,08/11/2022,1/10/2022,406,697
27,0,0,0,1,450,0,0,0,0,yamaha,yamaha su 700 ,nekrend,Araba,28/08/2022,27/10/2022,1/10/2022,402,743
28,0,0,0,1,200,0,0,0,0,jomox,jomox t-resonator mkii ,Alinter,Cádiz,09/07/2022,20/10/2022,1/10/2022,889,719
29,0,0,0,1,2500,0,0,0,0,-,cirklon mk2 cvio version ,da_beat,Madrid,10/09/2022,26/10/2022,1/10/2022,358,704
30,0,0,0,1,1000,0,0,0,0,pearl,piano pearl river pd180d ,moog1406,Girona,20/09/2020,08/10/2022,1/10/2022,830,637
31,0,0,0,1,80,0,0,0,0,boss,boss overdrive od-3 ,andreslok,Barcelona,24/09/2022,21/11/2022,1/10/2022,84,963
32,0,0,1,0,400,0,0,0,0,poly,poly beebo no ,ElmoreFreak,Las Palmas,08/06/2022,13/10/2022,1/10/2022,412,1101
33,0,0,0,1,380,0,0,0,0,4ms,4ms quad pingable lfo+quad clock distributor ,Replicante,Barcelona,09/10/2021,27/10/2022,1/10/2022,1156,1031
34,0,0,1,0,200,0,0,0,0,eurorack,modulos eurorack ,alta-fi,Baleares,01/03/2022,20/10/2022,1/10/2022,1286,670
35,0,0,0,1,1000,0,0,0,0,-,modx-8 en mano ,candidamondo,Teruel,10/09/2022,11/11/2022,1/10/2022,478,1249
36,0,0,0,1,250,0,0,0,0,decksaver,arturia drumbrute + decksaver ,Onyar,Girona,25/09/2022,28/10/2022,1/10/2022,142,521
37,0,0,0,1,150,0,0,0,0,shakmat modular ,clock o'pawn nuevo ,Adrià Gil,Barcelona,21/07/2022,30/10/2022,1/10/2022,323,924
38,0,1,0,0,0,0,0,0,0,midi,ov ocd conversor cv a midi ,Vcs3,Baleares,10/09/2022,06/11/2022,1/10/2022,90,351
39,0,0,0,1,729,0,0,0,0,moog,moog sub phatty ,moog1406,Girona,09/03/2022,05/10/2022,1/10/2022,1194,637
40,0,0,0,1,40,0,0,0,0,cre8audio,cre8audio cellz ,Raul Q. de Orte,Barcelona,17/09/2022,27/10/2022,1/10/2022,88,1238
41,0,0,0,1,170,0,0,0,0,befaco,vco even befaco ,Caradusanto,Málaga,10/09/2022,07/11/2022,1/10/2022,178,1141
42,0,0,0,1,1500,0,0,0,0,-,nord c2 - rebajado! ,Ric,Murcia,04/04/2022,20/11/2022,1/10/2022,540,286
43,0,0,0,1,575,0,0,0,0,elektron,elektron digitakt reestreno ,aldentyrel,Asturias,10/09/2022,27/10/2022,1/10/2022,430,1076
44,0,0,0,1,55,0,0,0,0,roland,dos tarjetas para roland r8 memory card m-256e y contemporary percusion ,int3rc0m,Madrid,30/03/2022,27/10/2022,1/10/2022,677,752
45,0,0,0,1,165,0,0,0,0,-,makenoise st0 ,Lavenzza,Madrid,29/08/2022,28/10/2022,1/10/2022,340,843
46,0,0,0,1,240,0,0,0,0,neutron,neutron semimodular analógico ,sasl,Valencia,15/02/2021,24/10/2022,1/10/2022,1314,435
47,0,0,0,1,490,0,0,0,0,korg,korg modwave + librerias envío incluido rebaja ,moogi,Cádiz,17/05/2022,27/10/2022,1/10/2022,1213,539
48,0,0,0,1,45,0,0,0,0,mpc,stand akai mpc live 1 fuera stock env incl ,PETZOO,Cádiz,09/03/2022,25/10/2022,1/10/2022,701,481
49,0,0,0,1,1800,0,0,0,0,roland,roland re-501 ,pauperrasta,Barcelona,24/09/2022,27/10/2022,1/10/2022,204,1192
50,0,0,0,1,430,0,0,0,0,oto,oto machines oto bam ,PLH,Barcelona,14/08/2022,13/10/2022,1/10/2022,376,228
51,0,0,1,0,0,0,0,0,0,ketron,ketron sd 1000 ,joseluis11,Alicante,06/08/2022,05/10/2022,1/10/2022,282,976
52,0,0,0,1,550,0,0,0,0,-,leslie 760 ,Kike Ochoa Fernandez,Madrid,23/01/2022,28/11/2022,1/10/2022,540,1867
53,0,0,0,1,370,0,0,0,0,alesis,alesis micron ,finaldesousa,Barcelona,26/08/2022,25/10/2022,1/10/2022,312,1278
54,0,0,0,1,50,0,0,0,0,eurorack,modulos eurorack ultimos-rebajados ,curve259,Araba,17/04/2020,21/10/2022,1/10/2022,14980,709
55,0,0,0,1,580,0,0,0,0,korg,korg krome 61 ,Andoni,Navarra,06/08/2022,05/10/2022,1/10/2022,484,601
56,0,0,0,1,550,0,0,0,0,akai,akai mpk88 impecable con flight case a medida ,japovaz,Ourense,15/06/2022,24/10/2022,1/10/2022,553,763
57,0,0,0,1,100,0,0,0,0,behringer,behringer bcr2000 ,control_7,Madrid,24/09/2022,22/11/2022,1/10/2022,154,919
58,0,0,0,1,150,0,0,0,0,befaco,befaco kickall ,Xavi,Barcelona,02/09/2022,01/11/2022,1/10/2022,136,408
59,0,0,0,1,500,0,0,0,0,korg,sintetizador korg wavestation ex ,AVRF,Madrid,31/08/2022,07/10/2022,1/10/2022,302,303
60,0,0,0,1,25,0,0,0,0,roland,tarjetas roland sn-u110 02 y 12 ,Onyar,Girona,02/01/2022,28/10/2022,1/10/2022,635,521
61,0,0,0,1,30,0,0,0,0,korg,delay korg monotron ,El Corto Adiós,Gipuzkoa,20/08/2022,19/10/2022,1/10/2022,234,1388
62,0,0,0,1,250,0,0,0,0,yamaha,yamaha reface dx ,Ronert,Valencia,03/09/2022,05/11/2022,1/10/2022,226,634
63,0,0,0,1,1770,0,0,0,0,se,sequential pro 3 se ,moog1406,Girona,12/08/2021,20/11/2022,1/10/2022,1392,637
64,0,0,0,1,115,0,0,0,0,eurorack,transient 8s secuenciador eurorack de 8 pasos ,moog1406,Girona,30/10/2020,08/10/2022,1/10/2022,574,637
65,0,0,0,1,250,0,0,0,0,eurorack,tukra tesseract modular generador de baterias y secuenciador midi eurorack ,Blasting Modular,Barcelona,18/08/2022,17/10/2022,1/10/2022,394,1576
66,0,0,0,1,300,0,0,0,0,korg,korg ns5r modulo de sonido del korg n264 ,Pablo Bauzá,Alicante,07/01/2022,25/11/2022,1/10/2022,1052,1153
67,0,0,0,1,1400,0,0,0,0,yamaha,tyros 3 con soporte yamaha y flifgh case ,J. Carlos,Zaragoza,10/09/2022,08/11/2022,1/10/2022,220,764
68,0,0,0,1,3349,0,0,0,0,sequential ,prophet 5 rev4 ,Storm,Bizkaia,17/02/2021,02/10/2022,1/10/2022,8444,533
69,0,0,0,1,1000,0,0,0,0,hammond,hammond xk-3 ,facallema,A Coruña,21/08/2022,28/10/2022,1/10/2022,420,918
70,0,0,0,1,65,0,0,0,0,akai,akai apc key25 en muy buen estado ,kloob,A Coruña,02/07/2022,31/10/2022,1/10/2022,272,535
71,0,0,0,1,385,0,0,0,0,moog,moog minitaur ,rinpul,Madrid,28/09/2022,29/11/2022,1/10/2022,50,666
72,0,0,0,0,0,1,0,0,0,casio,casio pt-10 ,filla,Madrid,26/06/2022,06/11/2022,1/10/2022,553,520
73,0,0,0,1,300,0,0,0,0,yamaha,módulo yamaha tg100 16 pistas ,arteideas,Huelva,10/09/2022,05/11/2022,1/10/2022,213,946
74,0,0,0,1,800,0,0,0,0,yamaha,yamaha moxf 8 ,gelete,Valencia,24/06/2022,02/11/2022,1/10/2022,564,630
75,0,0,0,1,80,0,0,0,0,keith,keith mcmillen qunexus ,Powlow,Barcelona,17/09/2022,15/11/2022,1/10/2022,192,648
76,0,0,0,1,300,0,0,0,0,korg,teclados korg m1 pila nueva ,Miguel Solana,Murcia,04/11/2020,09/11/2022,1/10/2022,2140,1249
77,0,0,0,1,1000,0,0,0,0,jomox,jomox xbase 999 ,evano,Barcelona,31/08/2022,30/10/2022,1/10/2022,176,537
78,0,0,0,1,49,0,0,0,0,swissonic,swissonic easykey 25 ,moog1406,Girona,02/06/2022,04/10/2022,1/10/2022,331,637
79,0,0,0,1,250,0,0,0,0,m-audio,teclado midi m-audio axiom pro 49 ,esferarocks,Bizkaia,10/09/2017,13/10/2022,1/10/2022,817,1176
80,0,0,0,1,280,0,0,0,0,arturia,arturia drumbrute ,samu_cz,Madrid,04/03/2022,12/11/2022,1/10/2022,598,754
81,0,0,0,1,250,0,0,0,0,eurorack,eurorack bubble sound dualsem20 ,siropene,Madrid,22/08/2022,28/10/2022,1/10/2022,234,869
82,0,0,0,1,450,0,0,0,0,midi,caja de ritmos korg rhythm 55 kr-55 con midi ,stockhausen,Barcelona,03/09/2022,24/10/2022,1/10/2022,423,1192
83,0,0,0,1,219,0,0,0,0,doepfer,doepfer a-100lc3v low cost case vintage edition ,Storm,Bizkaia,25/05/2022,30/10/2022,1/10/2022,720,533
84,0,0,0,1,2050,0,0,0,0,korg,korg kronos 2 ,davne,Madrid,25/07/2022,30/10/2022,1/10/2022,1235,526
85,0,0,0,1,1000,0,0,0,0,korg,korg sv-1 88 + funda ,jangrein,Madrid,10/09/2022,06/11/2022,1/10/2022,214,846
86,0,0,1,0,0,0,0,0,0,roland,roland s-220 sampler ,elprofesordedanza,Tarragona,05/07/2022,28/10/2022,1/10/2022,613,1816
87,0,0,0,1,499,0,0,0,0,-,modal argon8 ,Storm,Bizkaia,29/03/2021,28/10/2022,1/10/2022,4434,533
88,0,0,0,1,249,0,0,0,0,zoom,zoom arq anillo sintetizador nuevo ,moog1406,Girona,10/06/2022,16/10/2022,1/10/2022,555,637
89,0,0,0,1,195,0,0,0,0,roland,roland gr20 y pastilla gk3 ,pinmusica,Madrid,10/09/2022,12/11/2022,1/10/2022,110,969
90,0,0,0,1,2800,0,0,0,0,-,prophet sequential x ,luca7,Madrid,09/08/2022,08/10/2022,1/10/2022,330,476
91,0,0,0,1,650,0,0,0,0,yamaha,yamaha moxf 6 en perfecto estado ,Francisco,Madrid,30/09/2022,28/11/2022,1/10/2022,84,920
92,0,0,0,1,350,0,0,0,0,-,microkorg s ,Misspocoyo,Córdoba,18/08/2022,17/10/2022,1/10/2022,427,1077
93,0,0,0,1,580,0,0,0,0,-,tarjeta exb-moss ,Carlos,Madrid,20/08/2022,19/10/2022,1/10/2022,376,612
94,0,0,1,0,300,0,0,0,0,kurzweil,kurzweil pc3-le 61 ,alcachofazul,Madrid,30/09/2022,28/11/2022,1/10/2022,214,1261
95,0,0,0,1,45,0,0,0,0,korg,korg ds-1h pedal sustain made in japan ,odonmarzal,Barcelona,30/08/2022,17/10/2022,1/10/2022,132,1079
96,0,0,0,1,120,0,0,0,0,instruments,mutable instruments braids clone ,Wallace,La Rioja,04/07/2022,08/10/2022,1/10/2022,418,697
97,0,0,0,1,350,0,0,0,0,-,onde magnétique om-1 sintetizador cassette ,guardabrazo,Madrid,27/09/2022,25/11/2022,1/10/2022,276,1170
98,0,0,0,1,160,0,0,0,0,moog,moog werkstatt 01 + cv expander ,Darth Synth,Barcelona,20/06/2022,22/10/2022,1/10/2022,615,1065
99,0,0,0,1,1400,0,0,0,0,midi,roland jx3p + pg200 con kit midi ,Clusterhead,Madrid,28/09/2022,26/11/2022,1/10/2022,132,1140
100,0,0,0,1,125,0,0,0,0,-,varios lectores de secuencias midifile ,Miguel Solana,Murcia,19/12/2020,09/11/2022,1/10/2022,908,1249
101,0,0,0,1,285,0,0,0,0,arturia,sintetizador arturia microfreak ,rickpm,Cádiz,24/09/2022,23/11/2022,1/10/2022,84,646
102,0,0,0,1,1200,0,0,0,0,hammond,hammond l122 recien restaurado ,organero,Cádiz,24/07/2021,16/11/2022,1/10/2022,721,861
103,0,0,0,1,105,0,0,0,0,-,intellijel multi fx 1u ,Raphaël Cuevas,Córdoba,24/09/2022,19/11/2022,1/10/2022,112,1482
104,0,0,0,1,310,0,0,0,0,-,desmodus versio ,ion,Valencia,27/09/2022,25/11/2022,1/10/2022,140,326
105,0,0,0,1,999,0,0,0,0,-,asm hydrasynth ,sasl,Valencia,03/09/2021,24/10/2022,1/10/2022,3402,435
106,0,0,0,1,900,0,0,0,0,elektron,elektron analog four mki ,Javier m,Córdoba,19/08/2021,30/10/2022,1/10/2022,1006,750
107,1,0,0,1,830,0,0,0,0,novation,novation peak ,sasl,Valencia,10/07/2022,24/10/2022,1/10/2022,609,435
108,0,0,0,1,200,0,0,0,0,electribe,korg electribe s mk2 ,drumax,Valencia,19/06/2019,26/10/2022,1/10/2022,2115,657
109,0,0,0,1,125,0,0,0,0,-,maleta fligthcase sintetizador 61 aluminio ,jose,Murcia,28/05/2022,25/11/2022,1/10/2022,437,433
110,0,0,0,1,70,0,0,0,0,yamaha,flightcase yamaha p 80 ,liradigital MRF,Madrid,11/04/2022,26/10/2022,1/10/2022,561,1419
111,0,0,0,1,60,0,0,0,0,m-audio,teclado controlador usb m-audio oxygen 25 mk4 ,Bee One Studio,Barcelona,10/09/2022,09/11/2022,1/10/2022,158,1254
112,0,0,0,1,119,0,0,0,0,yamaha,yamaha rev 500 ,moog1406,Girona,23/12/2021,16/10/2022,1/10/2022,940,637
113,1,0,1,0,0,0,0,0,0,quiklok,soporte quiklok en perfecto estado ,elprofesordedanza,Tarragona,21/07/2022,28/10/2022,1/10/2022,590,1816
114,0,0,0,1,395,0,0,0,0,synthesis,modulo eurorack synthesis technology e560 deflector shield ,tyrel,Madrid,12/09/2020,27/10/2022,1/10/2022,605,560
115,0,0,0,1,100,0,0,0,0,eurorack,toms 000 eurorack ,liradigital MRF,Madrid,22/07/2022,26/10/2022,1/10/2022,442,1419
116,0,0,0,1,310,0,0,0,0,fairfield,fairfield circuitry meet maude analog delay ,Morphido,Madrid,19/06/2022,26/10/2022,1/10/2022,524,834
117,0,0,0,1,70,0,0,0,0,behringer,behringer multimode filter 1047 ,polypodium,Madrid,17/08/2022,27/10/2022,1/10/2022,164,1106
118,0,0,0,1,1950,0,0,0,0,yamaha,yamaha cvp-701b con muy poco uso ,viztorf,Barcelona,24/09/2022,20/11/2022,1/10/2022,381,788
119,0,0,0,1,495,0,0,0,0,roland,roland xv 5080 actualizado ,7ºDisminuido,Málaga,05/02/2022,25/10/2022,1/10/2022,2008,1286
120,0,0,0,1,85,0,0,0,0,komplete,komplete kontrol a25 ,Low Frequency,Madrid,26/09/2022,24/11/2022,1/10/2022,108,1284
121,0,1,0,0,0,0,0,0,0,nord stage ,3 compact a partir de 2020 ,teclatommy,Barcelona,24/09/2022,19/11/2022,1/10/2022,102,1087
122,0,0,0,1,750,0,0,0,0,tasty,tasty chips gr 1 ,pacoloco,Cádiz,24/09/2022,26/10/2022,1/10/2022,332,848
123,0,0,0,1,1175,0,0,0,0,roland,sintetizador roland spv-355 ,finess7,Huelva,20/08/2022,24/10/2022,1/10/2022,450,703
124,0,0,0,1,5200,0,0,0,0,system,verbos electronics - producer configuration system ,dj.sleaztek,Granada,30/08/2022,29/10/2022,1/10/2022,284,1119
125,0,0,0,1,430,0,0,0,0,finegear,multi-efectos the dust collector de finegear ,Ivan,Madrid,21/05/2022,17/10/2022,1/10/2022,676,398
126,0,1,0,0,0,0,0,0,0,alesis,alesis andromeda a6 ,pakoveliya,Granada,26/12/2017,15/11/2022,1/10/2022,133,1077
127,0,0,0,1,750,0,0,0,0,kawai,kawai mp7se ,ARPEGGIATORNIK,Granada,10/09/2022,07/11/2022,1/10/2022,480,1047
128,0,0,0,1,70,0,0,0,0,midi,native instruments maschine mark 1 controlador usb midi sin licencia ,IG,Valencia,11/04/2021,22/10/2022,1/10/2022,1213,144
129,0,0,0,1,12500,0,0,0,0,arp,arp 2600 + 3620 keyboard ,moog1406,Girona,05/02/2021,28/10/2022,1/10/2022,1542,637
130,0,1,0,0,0,0,0,0,0,eurorack,varios módulos eurorack ,FZappy,Barcelona,12/06/2022,03/10/2022,1/10/2022,896,602
131,0,0,0,1,550,0,0,0,0,yamaha,yamaha sy77 ,moog1406,Girona,16/03/2022,14/10/2022,1/10/2022,852,637
132,0,0,0,1,40,0,0,0,0,behringer,módulo eurorack behringer 911 envelope generator ,javi_randoom,Madrid,07/08/2022,09/10/2022,1/10/2022,204,1273
133,0,0,0,1,999,0,0,0,0,synthesis,synthesis technology e370 quad morphing vco black ,moog1406,Girona,04/05/2022,11/10/2022,1/10/2022,532,637
134,0,0,0,1,390,0,0,0,0,make noise ,phonogene ,moog1406,Girona,28/07/2021,14/11/2022,1/10/2022,1162,637
135,0,0,0,1,400,0,0,0,0,korg,sintetizador korg x50 ,Solaris,Madrid,26/09/2022,24/11/2022,1/10/2022,144,733
136,0,0,0,1,350,0,0,0,0,audio,eurorack tip top audio ,Ramonet,Madrid,26/08/2022,25/10/2022,1/10/2022,326,726
137,0,0,0,1,1300,0,0,0,0,nord electro ,hp 5 ,Keyram123,Barcelona,16/04/2022,30/10/2022,1/10/2022,2263,767
138,0,0,0,1,1829,0,0,0,0,arp,arp 2600m nuevo tambien cambios ,moog1406,Girona,20/04/2022,10/11/2022,1/10/2022,893,637
139,0,0,0,1,180,0,0,0,0,-,behringuer wasp deluxe ,Alexmx03,Murcia,17/09/2022,18/11/2022,1/10/2022,302,722
140,0,0,0,1,75,0,0,0,0,iomega,zip iomega 100 scsi ,cvsequencer,Barcelona,03/08/2022,13/10/2022,1/10/2022,396,1188
141,0,0,0,1,24,0,0,0,0,korg,korg t3 - tarjeta memoria ,FranZiskAner,Barcelona,28/08/2022,27/10/2022,1/10/2022,132,1198
142,0,0,0,1,100,0,0,0,0,2hp,modulo eurorack 2hp loop ,Juan C,Madrid,25/09/2022,23/11/2022,1/10/2022,78,497
143,0,0,0,1,50,0,0,0,0,eurorack,chipz modulo eurorack ,tomiwilli,Madrid,14/04/2022,30/10/2022,1/10/2022,1916,986
144,0,0,0,1,1390,0,0,0,0,hammond,hammond m100 año 1962 ,windbass,Zaragoza,01/06/2022,08/10/2022,1/10/2022,925,859
145,0,0,0,1,80,0,0,0,0,erica synth ,pico vco ,Alex Garcia,Salamanca,10/09/2022,05/11/2022,1/10/2022,72,1009
146,0,0,0,1,1100,0,0,0,0,yamaha,yamaha cp40 con funda y pedal original impecable! ,drumsman,Madrid,11/10/2020,29/10/2022,1/10/2022,3816,871
147,0,0,0,1,600,0,0,0,0,roland,oportunidad! teclado roland exr-7 interactive arranger muy poco uso ,Frank,Barcelona,08/11/2021,19/10/2022,1/10/2022,609,498
148,0,0,0,1,70,0,0,0,0,behringer,oscilador arp2500 behringer ,polypodium,Madrid,17/08/2022,27/10/2022,1/10/2022,176,1106
149,1,0,0,1,80,0,0,0,0,korg,efectos korg mini kaosspad2 ,Miguel & Mike,Salamanca,01/10/2022,29/11/2022,1/10/2022,118,1103
150,0,0,0,1,400,0,0,0,0,decksaver,roland tr-8 + expansión 7x7 + decksaver ,Charli Gómez,A Coruña,01/10/2022,29/11/2022,1/10/2022,32,1273
151,0,0,0,1,50,0,0,0,0,arturia,arturia minilab mk2 ,jdarua,Baleares,21/08/2022,20/10/2022,1/10/2022,143,631
152,0,0,0,1,255,0,0,0,0,roland,roland tb 3 ,moog1406,Girona,16/02/2022,07/10/2022,1/10/2022,530,637
153,0,0,0,1,100,0,0,0,0,novation,novation impulse 25 ,aspiktongue,Madrid,07/12/2021,31/10/2022,1/10/2022,1186,1194
154,0,0,0,1,600,0,0,0,0,yamaha,teclado yamaha motif es8 - 88 teclas contrapesadas ,miscoes,Ourense,16/08/2022,15/10/2022,1/10/2022,254,755
155,0,0,0,1,450,0,0,0,0,roland,piano roland rd300 ,anhel,Valencia,10/09/2022,10/11/2022,1/10/2022,198,520
156,0,0,0,1,205,0,0,0,0,sonicware,sonicware liven 8bit warps ,Aguilar242,Navarra,24/09/2022,29/10/2022,1/10/2022,216,861
157,0,0,0,1,320,0,0,0,0,waldorf,waldorf blofeld negro + licencia sl ,alcachofazul,Madrid,30/09/2022,28/11/2022,1/10/2022,126,1261
158,0,0,0,1,100,0,0,0,0,studio,studio electronics atc-1 2600 filter cartridge ,FZappy,Barcelona,21/09/2021,30/10/2022,1/10/2022,758,602
159,0,0,0,1,230,0,0,0,0,instruments,mutable instruments clouds completo ,donpuzo,Barcelona,31/05/2022,30/10/2022,1/10/2022,599,783
160,0,0,0,1,75,0,0,0,0,zoom,zoom multi stomp ms-70cdr ,Javier m,Córdoba,24/09/2022,20/11/2022,1/10/2022,158,750
161,0,1,0,0,0,0,0,0,0,ultimate,tarjeta de expansión roland srx-07 ultimate keys ,prubio,Madrid,25/09/2022,23/11/2022,1/10/2022,104,657
162,0,0,0,1,990,0,0,0,0,-,equipo completo de teclados ,jmgg,Tarragona,03/09/2022,29/10/2022,1/10/2022,735,421
163,0,0,0,1,330,0,0,0,0,eurorack,noise engineering basimilus iteritas alter eurorack ,sasl,Valencia,10/09/2022,19/10/2022,1/10/2022,163,435
164,0,0,0,1,250,0,0,0,0,-,piano escenario artesia pe88w - precintado ,XapitU,Lleida,05/10/2020,03/11/2022,1/10/2022,622,603
165,0,0,0,1,70,0,0,0,0,roland,roland memory cartridge m-16c ,carasa650,Baleares,10/09/2022,06/11/2022,1/10/2022,60,774
166,0,0,0,1,150,0,0,0,0,roland,roland p 330 ,carasa650,Baleares,10/09/2022,06/11/2022,1/10/2022,141,774
167,0,0,1,0,0,0,0,0,0,-,erica fusión vco ,gorum,Tarragona,12/03/2022,11/10/2022,1/10/2022,716,554
168,0,0,0,1,30,0,0,0,0,roland,tarjeta de memoria roland m-256e ,Jesus,Valencia,10/09/2022,09/11/2022,1/10/2022,120,522
169,0,0,0,1,75,0,0,0,0,korg,korg nts -1 ,mesmer_son,Barcelona,31/08/2022,30/10/2022,1/10/2022,232,1080
170,0,0,0,1,299,0,0,0,0,-,sony f7 sound processor ,moog1406,Girona,14/10/2021,13/11/2022,1/10/2022,844,637
171,0,0,0,1,50,0,0,0,0,eurorack,fuente alimentación eurorack + bus board ,cvsequencer,Barcelona,03/08/2022,11/10/2022,1/10/2022,368,1188
172,0,0,0,1,325,0,0,0,0,-,wersi ex10r expander with 8-bit drums 1985 ,Samsimo,Madrid,20/04/2021,14/10/2022,1/10/2022,1545,729
173,0,0,0,1,20,0,0,0,0,-,"orejas rack neutron, pro 1, k2 80hp fin stock env incl ",PETZOO,Cádiz,22/01/2021,25/10/2022,1/10/2022,1423,481
174,0,0,0,1,390,0,0,0,0,xaoc,xaoc moskwa ii+ ostankino ii ,Sergi,Alicante,20/07/2022,16/10/2022,1/10/2022,495,506
175,0,0,0,1,95,0,0,0,0,adam,adam hall sks 22 xb ,moog1406,Girona,26/04/2022,30/10/2022,1/10/2022,635,637
176,0,0,0,1,450,0,0,0,0,korg,sintetizador piano korg n1 88 teclas contrapesadas ,jordipares3,Girona,18/09/2021,13/10/2022,1/10/2022,2910,1126
177,0,0,1,0,0,0,0,0,0,roland,roland fa-06 ,rogaes,Granada,14/11/2021,27/10/2022,1/10/2022,1864,641
178,0,0,0,1,390,0,0,0,0,roland,roland se02 ,Red Pèrill,Barcelona,21/08/2022,17/11/2022,1/10/2022,260,1062
179,0,0,0,1,550,0,0,0,0,yamaha,yamaha cs-5 ,BuenMambo,Madrid,31/07/2022,29/10/2022,1/10/2022,916,886
180,0,0,0,1,1700,0,0,0,0,nord wave ,teclado 2 ,dorremifasol,Barcelona,17/07/2022,29/10/2022,1/10/2022,1114,1287
181,0,0,0,1,390,0,0,0,0,kurzweil,kurzweil k2000r ,lapagana,Alicante,23/04/2022,26/10/2022,1/10/2022,864,821
182,0,0,0,1,9000,0,0,0,0,the,ems vcs3 the cloney project ,moog1406,Girona,09/11/2021,30/10/2022,1/10/2022,1113,637
183,0,0,0,1,400,0,0,0,0,erica synths ,bassline db-01 ,Álvaro,Sevilla,28/07/2022,21/11/2022,1/10/2022,516,741
184,0,0,1,0,0,0,0,0,0,roland,roland vs 24000 cd + monitor ,elprofesordedanza,Tarragona,29/07/2022,28/10/2022,1/10/2022,534,1816
