,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
197,0,0,0,1,200,0,0,0,0,roland,roland u-220 con tarjeta expansión orchestral strings ,Araba,2023/12/18,2024/06/14,2023/12/20,70
198,0,0,0,1,25,0,0,0,0,roland,roland sound canvas mando a distancia ,Córdoba,2022/12/31,2024/06/09,2023/12/20,454
199,0,0,0,1,850,0,0,0,0,analogue solutions ,telemark ,Valencia,2023/10/04,2024/06/15,2023/12/20,769
200,0,0,0,1,925,0,0,0,0,dexibell,piano dexibell vivo s1 ,Burgos,2023/12/18,2024/06/14,2023/12/20,100
201,0,0,0,1,900,0,0,0,0,access,access virus c tambien cambio por analog rytm o syntakt ,Madrid,2023/09/08,2024/06/11,2023/12/20,706
202,0,0,0,1,2100,0,0,0,0,modular,modular case 6u 74hp mutable instruments ,Madrid,2023/07/24,2024/03/31,2023/12/20,737
203,0,0,0,1,6100,0,0,0,0,hammond,hammond c3 1961 chop down portable ,Zaragoza,2018/12/28,2024/06/10,2023/12/20,7026
204,0,0,0,1,150,0,0,0,0,roland,roland mc 307 ,Asturias,2023/11/22,2024/06/08,2023/12/20,186
205,0,0,0,1,490,0,0,0,0,mutable,mutable instruments ambika ,Valencia,2023/10/22,2024/06/15,2023/12/20,282
206,0,0,0,1,360,0,0,0,0,-,twisted electrons megafm mkii en barcelona ,Barcelona,2023/12/20,2024/06/16,2023/12/20,92
207,0,0,0,1,499,0,0,0,0,modal,modal argon8 ,Bizkaia,2021/03/29,2024/06/11,2023/12/20,5751
208,0,0,0,1,1900,0,0,0,0,korg,oportunidad korg 88 sv2 vintage ,Murcia,2023/12/15,2024/06/15,2023/12/20,126
209,0,0,0,1,1500,0,0,0,0,-,electron machinedrum sps1 uw mk1 ,Valencia,2023/12/13,2024/06/07,2023/12/20,182
210,0,0,0,1,2199,0,0,0,0,moog,moog matriarch nuevo ,Girona,2022/05/10,2024/06/09,2023/12/20,1714
211,0,0,0,1,1199,0,0,0,0,arturia,arturia matrixbrute impecable sintetizador analógico ,Madrid,2023/05/28,2024/01/17,2023/12/20,1514
212,0,0,0,1,380,0,0,0,0,roland,roland boutique jp 08 +teclado k25m ,Soria,2023/12/16,2024/06/12,2023/12/20,136
213,0,0,0,1,100,0,0,0,0,akai,modulos de percusión vintage akai xe 8 y yamaha rm 50 ,Madrid,2023/12/06,2024/06/14,2023/12/20,230
214,0,1,1,0,0,0,0,0,0,eurorack,o módulos eurorack qunexus volca fm ,Barcelona,2022/11/04,2024/01/12,2023/12/20,793
215,0,0,0,1,1950,0,0,0,0,korg,korg kronos 2 61 ,Cantabria,2023/12/06,2024/06/11,2023/12/20,1088
216,0,0,0,1,100,0,0,0,0,maschine,maschine mk i ,Valencia,2020/04/26,2024/01/11,2023/12/20,3719
217,0,0,0,1,415,0,0,0,0,arturia,arturia keylab mkii 61 teclado controlador midi ,Lugo,2023/01/04,2024/06/12,2023/12/20,1376
218,0,0,0,1,180,0,0,0,0,akai,akai mpk61 teclado controlador ,Madrid,2023/12/17,2024/06/13,2023/12/20,112
219,0,0,0,1,420,0,0,0,0,-,mochika x-5 átomosynth sinte semimodular ,Madrid,2023/05/15,2024/06/12,2023/12/20,829
220,0,0,0,1,299,0,0,0,0,roland,roland a80 por tiempo limitado ,Ourense,2023/11/13,2024/06/15,2023/12/20,272
221,0,0,0,1,13,0,0,0,0,roland,ventana display repuesto para roland tr-909 ,Cantabria,2023/12/19,2024/06/15,2023/12/20,54
222,0,0,0,1,1250,0,0,0,0,roland,roland jp8080 ,Madrid,2023/10/20,2024/01/14,2023/12/20,420
223,0,0,0,1,1000,0,0,0,0,waldorf,waldorf m +rackmount kit + caja ,A Coruña, ,2024/06/13,2023/12/20,118
224,0,0,0,1,1250,0,0,0,0,virus,virus ti polar ,Valencia,2023/12/13,2024/06/15,2023/12/20,167
225,0,0,0,1,800,0,0,0,0,roland,roland cr8000 cr-8000 korg kms-30 ,Madrid,2023/12/19,2024/06/15,2023/12/20,136
226,0,0,0,1,475,0,0,0,0,doepfer,doepfer a-100p6 case psu9 eurorack x 2 ,Málaga,2023/12/06,2024/06/12,2023/12/20,134
227,0,0,0,1,1900,0,0,0,0,roland,roland juno 106 ,Girona,2023/12/06,2024/06/13,2023/12/20,192
228,0,0,0,1,75,0,0,0,0,casio,teclado casio ctk631 ,Madrid,2023/03/31,2024/06/16,2023/12/20,464
229,0,0,0,1,1895,0,0,0,0,clavia,clavia nord modular g2+exp+case ,A Coruña,2023/11/16,2024/06/13,2023/12/20,504
230,0,0,0,1,1000,0,0,0,0,korg,korg 900ps 1975 ,Madrid,2023/08/21,2024/06/14,2023/12/20,970
231,0,0,1,0,0,0,0,0,0,korg,korg 01 prox con flight case cambio por studiologic sl88 ,Ourense,2023/11/13,2024/06/15,2023/12/20,266
232,0,0,0,1,249,0,0,0,0,korg,korg oasys por tiempo limitado con gator xxl ,Ourense,2023/11/13,2024/06/15,2023/12/20,653
233,0,0,0,1,140,0,0,0,0,eurorack,dual drive eurorack ,Zaragoza,2023/10/15,2024/06/15,2023/12/20,164
234,1,0,0,1,90,0,0,0,0,erica synths erica synths ,pico drum 1 + pico programmer ,Málaga,2023/12/14,2024/06/10,2023/12/20,60
235,0,0,0,1,400,0,0,0,0,polyend,polyend tracker ,Madrid,2023/09/02,2024/06/12,2023/12/20,1744
236,0,0,0,1,700,0,0,0,0,analogue solutions ,oberkorn 3 sequencer ,Málaga,2023/12/06,2024/06/05,2023/12/20,154
237,0,0,0,1,550,0,0,0,0,roland,juno alpha roland ,Sevilla,2023/12/18,2024/06/14,2023/12/20,144
238,0,0,0,1,260,0,0,0,0,korg,korg volca bass + keys + beats ,Barcelona,2023/12/17,2024/06/13,2023/12/20,94
239,0,0,0,1,925,0,0,0,0,-,leslie 815 proline ,Zaragoza,2020/11/06,2024/06/10,2023/12/20,2740
240,0,0,0,1,1650,0,0,0,0,korg,korg kronos 5 octavas ,Sevilla,2023/11/06,2024/06/15,2023/12/20,482
241,0,0,0,1,200,0,0,0,0,moog,moog mavis montado en barcelona con caja original ,Barcelona,2023/12/20,2024/06/16,2023/12/20,62
242,0,0,0,1,75,0,0,0,0,behringer,behringer model d *** reservado *** ,Barcelona,2023/12/13,2024/06/12,2023/12/20,504
243,0,0,0,1,5999,0,0,0,0,rhodes,"piano rhodes mark ii suitcase eighty eight 88, the top model! ",Madrid,2022/12/23,2024/06/14,2023/12/20,1792
244,0,0,0,1,1899,0,0,0,0,yamaha,yamaha montage 7 ,Madrid,2023/12/15,2024/06/11,2023/12/20,144
245,0,0,0,1,200,0,0,0,0,modular,black market modular eurorack case + tiptop rack and power ,Málaga,2023/11/22,2024/06/12,2023/12/20,219
246,0,0,0,1,230,0,0,0,0,korg,teclado korg x3 sintetizador ,Girona,2023/11/14,2024/06/13,2023/12/20,218
247,0,0,0,1,100,0,0,0,0,befaco,befaco stmix eurorack ,Madrid,2023/12/06,2024/01/07,2023/12/20,90
248,0,0,0,1,1650,0,0,0,0,moog,moog matriarch reservado ,Madrid,2023/12/13,2024/06/06,2023/12/20,664
249,0,0,0,1,1100,0,0,0,0,roland,roland jupiter xm + extras ,Pontevedra,2023/10/19,2024/06/14,2023/12/20,401
250,0,0,0,1,369,0,0,0,0,akai,sampler akai s3000xl digital ,Zaragoza,2023/05/27,2024/06/13,2023/12/20,1027
251,0,0,0,1,1800,0,0,0,0,korg,korg nautilus 88 teclas contrapesadas en garantía ,Murcia,2023/11/19,2024/06/12,2023/12/20,220
252,0,0,0,1,775,0,0,0,0,roland,roland 1976 analog synth genesis cure camel string machine ,Pontevedra,2022/12/29,2024/06/14,2023/12/20,2078
253,0,0,0,1,200,0,0,0,0,yamaha,yamaha qy700 secuenciador hardware ,Barcelona,2023/12/20,2024/06/15,2023/12/20,80
254,0,0,0,1,350,0,0,0,0,korg,korg wavestation ex ,Almería,2023/12/06,2024/06/14,2023/12/20,228
255,0,0,0,1,1500,0,0,0,0,moog,moog subsequent 37 ,Valencia,2023/12/14,2024/06/16,2023/12/20,212
256,0,0,0,1,250,0,0,0,0,eurorack,case eurorack 3filas 82hp ,Madrid,2023/09/05,2024/06/15,2023/12/20,340
257,0,0,0,1,100,0,0,0,0,midi,teclat midi arturia keylab 49 ,Barcelona,2023/12/13,2024/06/09,2023/12/20,92
258,0,0,0,1,89,0,0,0,0,nord stage ,"case thon para electro, 73 y otros teclados ",Madrid,2023/06/18,2024/06/11,2023/12/20,581
259,0,0,0,1,1300,0,0,0,0,nord electro ,5 61d ,Zaragoza,2023/12/13,2024/06/15,2023/12/20,130
260,0,0,0,1,240,0,0,0,0,-,mochika x2 atomosynth envío incluido ,Sevilla,2022/07/31,2024/02/08,2023/12/20,1411
261,0,0,0,1,500,0,0,0,0,faderfox,faderfox mx12 ,Málaga,2023/12/06,2024/06/12,2023/12/20,208
262,0,0,0,1,475,0,0,0,0,roland,roland fantom s ,Barcelona,2023/09/14,2024/06/10,2023/12/20,485
263,0,0,0,1,250,0,0,0,0,mutable,mutable instruments elements clono módulo de eurorack ,Barcelona,2023/09/20,2024/06/10,2023/12/20,344
264,0,0,0,1,110,0,0,0,0,novation,novation sl 25 mk2 ,Zaragoza,2023/02/07,2024/06/11,2023/12/20,1199
265,0,0,0,1,350,0,0,0,0,arturia,arturia key step pro ,Granada,2023/12/13,2024/01/15,2023/12/20,102
266,0,0,0,1,290,0,0,0,0,emu,sampler emu esi 2000 ,Valencia,2023/07/08,2024/06/15,2023/12/20,468
267,0,0,0,1,199,0,0,0,0,eurorack,eurorack monograf - frequency central ,Zaragoza,2023/12/06,2024/06/15,2023/12/20,76
268,0,0,0,1,200,0,0,0,0,eurorack,módulos eurorack ,Barcelona,2023/12/18,2024/06/14,2023/12/20,128
269,0,0,0,1,300,0,0,0,0,isla,kordbot isla instruments ,Barcelona,2022/02/25,2024/01/15,2023/12/20,2473
270,0,0,0,1,600,0,0,0,0,midi,oxi one sequencer + midi expander ,Málaga,2023/12/13,2024/06/09,2023/12/20,142
271,0,0,0,1,369,0,0,0,0,roland,secuenciador + modulo de sonidos roland mv-30 ,Zaragoza,2023/11/22,2024/06/12,2023/12/20,278
272,0,0,0,1,180,0,0,0,0,behringer,behringer cat ,Barcelona,2023/09/17,2024/06/10,2023/12/20,680
273,0,0,0,1,120,0,0,0,0,roland,roland u-110 ,Madrid,2023/07/31,2024/06/12,2023/12/20,492
274,0,1,0,0,0,0,0,0,0,-,ripples uripples diy ,La Rioja, ,2024/06/10,2023/12/20,78
275,0,0,0,1,600,0,0,0,0,korg,korg cx-3 mki analógico 1979 restaurado ,Valencia,2023/10/06,2024/06/13,2023/12/20,649
276,0,0,0,1,100,0,0,0,0,behringer,behringer eurorack system-100 121 + 150 ,Barcelona,2023/12/13,2024/06/12,2023/12/20,140
277,0,0,0,1,190,0,0,0,0,korg,korg n5 fallo iluminación pantalla ,Madrid,2023/03/31,2024/06/16,2023/12/20,694
278,0,0,0,1,1095,0,0,0,0,moog,moog grandmother dark + decksaver ,Girona,2022/05/10,2024/06/09,2023/12/20,1348
