,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
219,0,0,0,1,120,0,0,0,0,roland,roland a300 pro ,Madrid,2024/02/07,2024/07/07,2024/2/9,124
220,0,0,1,0,0,0,0,0,0,korg,korg 01 prox con flight case cambio por studiologic sl88 reservado ,Ourense,2023/11/13,2024/07/03,2024/2/9,620
221,0,0,0,1,100,0,0,0,0,e-mu,e-mu proteus 1xr pop rock ,A Coruña, ,2024/07/07,2024/2/9,124
222,0,0,0,1,299,0,0,0,0,korg,korg oasys por tiempo limitado con gator xxl reservado ,Ourense,2023/11/13,2024/07/03,2024/2/9,1149
223,0,0,0,1,140,0,0,0,0,eurorack,dual drive eurorack ,Zaragoza,2023/10/15,2024/07/08,2024/2/9,566
224,0,0,0,1,250,0,0,0,0,korg,korg r3 sinte y vocoder ,Barcelona,2024/02/07,2024/07/07,2024/2/9,119
225,0,0,0,1,600,0,0,0,0,asm,asm hydrasynth desktop ,Barcelona,2023/12/07,2024/07/06,2024/2/9,390
226,0,0,0,1,400,0,0,0,0,polyend,polyend tracker ,Madrid,2023/09/02,2024/07/09,2024/2/9,2108
227,0,0,1,0,0,0,0,0,0,volca,volca keys o drum nuevos por un volca bass ,Barcelona,2024/02/07,2024/07/07,2024/2/9,82
228,0,0,0,1,650,0,0,0,0,analogue solutions ,oberkorn 3 sequencer ,Málaga,2023/12/08,2024/07/08,2024/2/9,580
229,0,0,0,1,150,0,0,0,0,novation,novation circuit groovebox ,Barcelona,2024/02/08,2024/07/08,2024/2/9,124
230,0,0,0,1,260,0,0,0,0,korg,korg volca bass + keys + beats ,Barcelona,2024/01/12,2024/07/08,2024/2/9,568
231,0,0,0,1,6,0,0,0,0,iomega,disquetes iomega zip 100 mb nuevos y precintados ,Zaragoza,2024/01/26,2024/07/02,2024/2/9,478
232,0,0,0,1,350,0,0,0,0,komplete,komplete s61 mk2 ,Madrid,2024/02/07,2024/07/07,2024/2/9,144
233,0,0,0,1,925,0,0,0,0,leslie,leslie 815 proline ,Zaragoza,2020/11/06,2024/07/09,2024/2/9,3140
234,0,0,0,1,745,0,0,0,0,elektron,elektron digitone + decksaver ,Girona,2022/01/20,2024/07/08,2024/2/9,1641
235,0,0,0,1,200,0,0,0,0,-,malekko varigate 4+ ,La Rioja,2023/11/11,2024/07/05,2024/2/9,280
236,0,1,0,0,0,0,0,0,0,korg,korg arp 2600m ,Madrid,2023/12/09,2024/07/04,2024/2/9,302
