,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen,anon_user
16,0,0,0,1,260,0,0,0,0,m-audio,controlador midi usb m-audio oxygen 88 teclas ,Agostinho,A Coruña,22/07/2022,20/09/2022,1/9/2022,308,940
17,0,0,0,1,4500,0,0,0,0,-,"varios sintetizadores, cajas ritmo, efectos ",sergiommms,A Coruña,22/07/2022,20/09/2022,1/9/2022,830,1091
18,0,0,0,1,500,0,0,0,0,yamaha,yamaha su 700 ,nekrend,Araba,27/08/2022,27/10/2022,1/9/2022,178,743
19,0,0,0,1,200,0,0,0,0,jomox,jomox t-resonator mkii ,Alinter,Cádiz,09/07/2022,09/09/2022,1/9/2022,604,719
20,0,0,0,1,1000,0,0,0,0,pearl,piano pearl river pd180d ,moog1406,Girona,20/09/2020,08/10/2022,1/9/2022,798,637
21,0,0,1,0,410,0,0,0,0,poly,poly beebo no ,ElmoreFreak,Las Palmas,08/06/2022,20/09/2022,1/9/2022,343,1101
22,0,0,0,1,975,0,0,0,0,nord lead ,4 ,santibcn,Barcelona,10/04/2022,07/10/2022,1/9/2022,1163,850
23,0,0,0,1,380,0,0,0,0,4ms,4ms quad pingable lfo+quad clock distributor ,Replicante,Barcelona,09/10/2021,27/09/2022,1/9/2022,1082,1031
24,0,0,0,1,1111,0,0,0,0,eurorack,módulos eurorack ,Øliveira,Pontevedra,25/08/2022,30/09/2022,1/9/2022,372,964
25,0,0,0,1,150,0,0,0,0,shakmat modular ,clock o'pawn nuevo ,Adrià Gil,Barcelona,21/07/2022,28/09/2022,1/9/2022,271,924
26,0,0,0,1,729,0,0,0,0,moog,moog sub phatty ,moog1406,Girona,09/03/2022,02/09/2022,1/9/2022,1010,637
27,1,0,0,1,600,0,0,0,0,behringer,set de tres sintes analógicos enracados behringer ,Abird,Guadalajara,11/06/2022,11/09/2022,1/9/2022,1752,482
28,0,0,0,1,2000,0,0,0,0,modular,sintetizador modular ,soma,Madrid,11/08/2022,30/09/2022,1/9/2022,526,432
29,0,0,0,1,55,0,0,0,0,roland,dos tarjetas para roland r8 memory card m-256e y contemporary percusion ,int3rc0m,Madrid,30/03/2022,26/09/2022,1/9/2022,535,752
30,0,0,0,1,175,0,0,0,0,-,makenoise st0 ,Lavenzza,Madrid,29/08/2022,28/10/2022,1/9/2022,118,843
31,0,0,0,1,240,0,0,0,0,neutron,neutron semimodular analógico ,sasl,Valencia,15/02/2021,19/09/2022,1/9/2022,1252,435
32,0,0,0,1,525,0,0,0,0,korg,korg modwave + librerias envío incluido ,moogi,Cádiz,17/05/2022,01/10/2022,1/9/2022,937,539
33,0,0,0,1,45,0,0,0,0,mpc,stand akai mpc live 1 fuera stock env incl ,PETZOO,Cádiz,09/03/2022,28/09/2022,1/9/2022,637,481
34,0,0,0,1,370,0,0,0,0,roland,roland mv30 ,Frabcusci,Sevilla,05/06/2022,10/09/2022,1/9/2022,768,914
35,0,0,0,1,140,0,0,0,0,roland,groovebox roland d2 ,manolo garcia,Madrid,23/03/2022,26/09/2022,1/9/2022,858,1293
36,0,0,0,1,430,0,0,0,0,oto,oto machines oto bam ,PLH,Barcelona,11/08/2022,13/10/2022,1/9/2022,288,228
37,0,0,1,1,0,0,0,0,0,-,modal argon 8 por ,pinmusica,Madrid,27/08/2022,26/10/2022,1/9/2022,205,969
38,0,0,1,0,0,0,0,0,0,ketron,ketron sd 1000 ,joseluis11,Alicante,04/08/2022,05/10/2022,1/9/2022,210,976
39,0,0,0,1,460,0,0,0,0,alesis,alesis micron ,finaldesousa,Barcelona,26/08/2022,25/10/2022,1/9/2022,170,1278
40,0,0,0,1,50,0,0,0,0,eurorack,modulos eurorack ultimos-rebajados ,curve259,Araba,17/04/2020,30/09/2022,1/9/2022,14612,709
41,0,0,0,1,525,0,0,0,0,korg,korg krome 61 ,ELKE_FALTABA,Cuenca,07/02/2022,24/09/2022,1/9/2022,1384,875
42,0,0,0,1,300,0,0,0,0,akai,akai mpk88 ,japovaz,Ourense,15/06/2022,09/09/2022,1/9/2022,447,763
43,0,0,0,1,900,0,0,0,0,korg,korg triton extreme 88 ,SINTEXIA,Córdoba,19/07/2022,17/09/2022,1/9/2022,456,613
44,0,0,0,1,120,0,0,0,0,behringer,behringer bcr2000 ,chinog,Madrid,11/08/2022,13/10/2022,1/9/2022,234,632
45,0,0,0,1,175,0,0,0,0,befaco,befaco kickall ,moog1406,Girona,05/05/2022,04/09/2022,1/9/2022,280,637
46,0,0,0,1,500,0,0,0,0,korg,sintetizador korg wavestation ex ,AVRF,Madrid,31/08/2022,30/10/2022,1/9/2022,112,303
47,0,1,0,0,0,0,0,0,0,nord stage ,3 o electro 6d 73 ,kike22,Murcia,14/06/2022,01/10/2022,1/9/2022,392,520
48,0,0,0,1,25,0,0,0,0,roland,tarjetas roland sn-u110 02 y 12 ,Onyar,Girona,02/01/2022,16/09/2022,1/9/2022,569,521
49,0,0,0,1,30,0,0,0,0,korg,delay korg monotron ,El Corto Adiós,Gipuzkoa,18/08/2022,19/10/2022,1/9/2022,172,1388
50,0,0,0,1,115,0,0,0,0,eurorack,transient 8s secuenciador eurorack de 8 pasos ,moog1406,Girona,30/10/2020,08/10/2022,1/9/2022,544,637
51,0,0,0,1,260,0,0,0,0,eurorack,tukra tesseract modular generador de baterias y secuenciador midi eurorack ,Blasting Modular,Barcelona,18/08/2022,17/10/2022,1/9/2022,266,1576
52,0,0,0,1,800,0,0,0,0,teenage engineering ,op-1 + funda oficial ,vulgatron,Madrid,19/05/2022,07/09/2022,1/9/2022,686,994
53,0,0,0,1,250,0,0,0,0,korg,korg ns5r modulo de sonido del korg n264 ,Pablo Bauzá,Alicante,07/01/2022,23/09/2022,1/9/2022,876,1153
54,0,0,0,1,3349,0,0,0,0,-,sequential prophet 5 rev4 ,Storm,Bizkaia,17/02/2021,26/09/2022,1/9/2022,7964,533
55,0,0,0,1,1000,0,0,0,0,hammond,hammond xk-3 ,facallema,A Coruña,17/02/2021,26/09/2022,1/9/2022,238,918
56,0,0,0,1,800,0,0,0,0,yamaha,yamaha modx6 ,ARPEGGIATORNIK,Granada,18/08/2022,18/10/2022,1/9/2022,254,1047
57,0,0,0,1,450,0,0,0,0,-,studiologic sl88 grand ,Armando Ferrer,Madrid,18/08/2022,22/10/2022,1/9/2022,294,1352
58,0,0,0,1,65,0,0,0,0,akai,akai apc key25 en muy buen estado ,kloob,A Coruña,02/07/2022,31/10/2022,1/9/2022,232,535
59,0,0,0,1,450,0,0,0,0,korg,korg wavestate ,davne,Madrid,25/07/2022,28/09/2022,1/9/2022,640,526
60,0,0,0,1,60,0,0,0,0,roland,roland memory card 256 ,Súper-Bebé,Granada,19/06/2022,27/09/2022,1/9/2022,422,1203
61,0,0,0,1,1200,0,0,0,0,jomox,jomox xbase 999 ,evano,Barcelona,31/08/2022,30/10/2022,1/9/2022,60,537
62,0,0,0,1,49,0,0,0,0,swissonic,swissonic easykey 25 ,moog1406,Girona,02/06/2022,04/10/2022,1/9/2022,288,637
63,0,0,0,1,250,0,0,0,0,m-audio,teclado midi m-audio axiom pro 49 ,esferarocks,Bizkaia,10/09/2017,13/10/2022,1/9/2022,763,1176
64,0,0,0,1,259,0,0,0,0,arturia,arturia drumbrute ,moog1406,Girona,07/04/2022,10/09/2022,1/9/2022,584,637
65,0,0,0,1,55,0,0,0,0,eurorack,intellijel buff multiple · eurorack ,David,Valladolid,14/07/2022,12/09/2022,1/9/2022,318,488
66,0,0,0,1,550,0,0,0,0,roland,roland fantom s 61 ,mikysound,Alicante,11/07/2022,09/09/2022,1/9/2022,474,995
67,0,0,0,1,250,0,0,0,0,eurorack,eurorack bubble sound dualsem20 ,siropene,Madrid,25/08/2022,28/09/2022,1/9/2022,118,869
68,0,0,0,1,219,0,0,0,0,doepfer,doepfer a-100lc3v low cost case vintage edition ,Storm,Bizkaia,25/05/2022,28/09/2022,1/9/2022,577,533
69,0,0,0,1,460,0,0,0,0,eurorack,eurorack loquelic iteritas percido ,siropene,Madrid,25/08/2022,28/09/2022,1/9/2022,130,869
70,0,0,0,1,250,0,0,0,0,korg,korg sp250 nuevo sin uso con atril y banqueta ,Musico 28,Zaragoza,07/07/2022,05/09/2022,1/9/2022,489,762
71,0,0,0,1,2050,0,0,0,0,korg,korg kronos 2 ,davne,Madrid,25/07/2022,28/09/2022,1/9/2022,801,526
72,0,0,0,1,59,0,0,0,0,yamaha,yamaha vrc 101 keyboard plucked & tuned percussion group ,moog1406,Girona,28/06/2021,26/09/2022,1/9/2022,286,637
73,0,0,0,1,0,0,0,0,0,-,"varios módulos make noise, mutable, cwejman en estado impecable ",funfanatic,Barcelona,07/07/2022,05/09/2022,1/9/2022,692,1055
74,0,0,1,0,0,0,0,0,0,roland,roland s-220 sampler ,elprofesordedanza,Tarragona,05/07/2022,28/09/2022,1/9/2022,467,1816
75,0,0,0,1,499,0,0,0,0,-,modal argon8 ,Storm,Bizkaia,29/03/2021,01/10/2022,1/9/2022,4238,533
76,0,0,0,1,249,0,0,0,0,zoom,zoom arq anillo sintetizador nuevo ,moog1406,Girona,10/06/2022,04/09/2022,1/9/2022,487,637
77,0,0,0,1,680,0,0,0,0,-,soma lyra 8 ,Rowan,Asturias,11/07/2022,09/09/2022,1/9/2022,584,519
78,0,0,0,1,50,0,0,0,0,doepfer,doepfer a 106 5 sem filter ,Øliveira,Pontevedra,28/08/2022,27/10/2022,1/9/2022,90,964
79,0,0,0,1,2800,0,0,0,0,-,prophet sequential x ,luca7,Madrid,11/08/2022,08/10/2022,1/9/2022,236,476
80,0,0,0,1,350,0,0,0,0,-,microkorg s ,Misspocoyo,Córdoba,18/08/2022,17/10/2022,1/9/2022,256,1077
81,0,0,0,1,580,0,0,0,0,-,tarjeta exb-moss ,Carlos,Madrid,18/08/2022,19/10/2022,1/9/2022,198,612
82,0,0,0,1,45,0,0,0,0,korg,korg ds-1h pedal sustain made in japan ,odonmarzal,Barcelona,30/08/2022,29/10/2022,1/9/2022,70,1079
83,0,0,0,1,65,0,0,0,0,behringer,behringer 305 output module ,Øliveira,Pontevedra,27/08/2022,30/09/2022,1/9/2022,110,964
84,0,0,0,1,130,0,0,0,0,instruments,mutable instruments braids clone ,Wallace,La Rioja,04/07/2022,01/10/2022,1/9/2022,282,697
85,0,0,0,1,930,0,0,0,0,nord lead ,3 ,Dmode,Barcelona,12/02/2022,20/09/2022,1/9/2022,492,489
86,0,0,0,1,160,0,0,0,0,moog,moog werkstatt 01 + cv expander ,Darth Synth,Barcelona,20/06/2022,29/09/2022,1/9/2022,513,1065
87,0,0,0,1,1350,0,0,0,0,kawai,sintetizador kawai sx-210 ,finess7,Huelva,14/02/2022,20/09/2022,1/9/2022,1404,703
88,0,0,0,1,430,0,0,0,0,moog,moog mother 32 ,Socri,Sevilla,11/08/2022,28/09/2022,1/9/2022,354,512
89,0,0,0,1,80,0,0,0,0,expert,expert sleepers disting mk1 ,Øliveira,Pontevedra,31/08/2022,30/10/2022,1/9/2022,48,964
90,0,0,0,1,1070,0,0,0,0,-,asm hydrasynth ,sasl,Valencia,03/09/2021,19/09/2022,1/9/2022,3246,435
91,0,0,0,1,930,0,0,0,0,novation,novation peak ,roy242,Valencia,18/08/2022,28/09/2022,1/9/2022,242,498
92,0,0,0,1,210,0,0,0,0,electribe,korg electribe s mk2 ,drumax,Valencia,19/06/2019,28/09/2022,1/9/2022,1911,657
93,0,0,0,1,125,0,0,0,0,-,maleta sintetizador 61 aluminio ,jose,Murcia,28/05/2022,25/09/2022,1/9/2022,413,433
94,0,0,0,1,70,0,0,0,0,yamaha,flightcase yamaha p 80 ,liradigital MRF,Madrid,11/04/2022,01/10/2022,1/9/2022,497,1419
95,0,0,0,1,119,0,0,0,0,yamaha,yamaha rev 500 ,moog1406,Girona,23/12/2021,23/09/2022,1/9/2022,846,637
96,0,0,1,0,0,0,0,0,0,quiklok,soporte quiklok en perfecto estado ,elprofesordedanza,Tarragona,21/07/2022,28/09/2022,1/9/2022,448,1816
97,0,0,0,1,395,0,0,0,0,synthesis,modulo eurorack synthesis technology e560 deflector shield ,tyrel,Madrid,12/09/2020,27/10/2022,1/9/2022,581,560
98,0,1,0,0,0,0,0,0,0,-,monsoon o similar ,Øliveira,Pontevedra,31/08/2022,30/10/2022,1/9/2022,58,964
99,0,0,0,1,100,0,0,0,0,eurorack,toms 000 eurorack ,liradigital MRF,Madrid,22/07/2022,01/10/2022,1/9/2022,340,1419
100,0,0,0,1,310,0,0,0,0,fairfield,fairfield circuitry meet maude analog delay ,Morphido,Madrid,19/06/2022,29/09/2022,1/9/2022,458,834
101,0,0,0,1,379,0,0,0,0,roland,roland mc 101 ,moog1406,Girona,09/06/2021,23/09/2022,1/9/2022,420,637
102,0,0,0,1,495,0,0,0,0,roland,roland xv 5080 actualizado ,7ºDisminuido,Málaga,05/02/2022,04/10/2022,1/9/2022,1711,1286
103,0,0,0,1,600,0,0,0,0,nord lead ,clavia 1 rack - 12 voces ,Victor Lucas,Málaga,24/07/2022,22/09/2022,1/9/2022,753,1167
104,0,0,0,1,750,0,0,0,0,moog,sintetizador moog subsequent 25 impoluto ,Cristóbal Patrick Ruiz,Valencia,04/08/2022,05/10/2022,1/9/2022,420,2271
105,0,1,0,0,0,0,0,0,0,yamaha,yamaha psr-5700 ,Shad0wfax,Barcelona,28/08/2022,28/10/2022,1/9/2022,92,870
106,0,0,0,1,1175,0,0,0,0,roland,sintetizador roland spv-355 ,finess7,Huelva,18/08/2022,19/10/2022,1/9/2022,238,703
107,0,0,0,1,5200,0,0,0,0,system,verbos electronics - producer configuration system ,dj.sleaztek,Granada,29/08/2022,29/10/2022,1/9/2022,166,1119
108,1,0,0,1,430,0,0,0,0,finegear,multi-efectos the dust collector de finegear ,Ivan,Madrid,21/05/2022,17/10/2022,1/9/2022,620,398
109,0,0,0,1,260,0,0,0,0,-,o cambió rd 8 mki berhinger ,arkostek,Alicante,11/07/2022,09/09/2022,1/9/2022,462,868
110,0,0,0,1,180,0,0,0,0,akai,akai eb-16 eb16 fx card 2000 3000 y xl ,Synthaddict,Madrid,29/05/2022,30/09/2022,1/9/2022,287,1151
111,0,0,0,1,385,0,0,0,0,roland,roland mv30 ,Rodolfo,Barcelona,31/05/2022,13/09/2022,1/9/2022,560,725
112,0,0,0,1,350,0,0,0,0,roland,roland rd300sx ,Markkius,Madrid,04/08/2022,23/09/2022,1/9/2022,418,839
113,0,0,0,1,80,0,0,0,0,midi,native instruments maschine mark 1 controlador usb midi sin licencia ,IG,Valencia,11/04/2021,26/09/2022,1/9/2022,1105,144
114,0,0,0,1,12500,0,0,0,0,arp,arp 2600 + 3620 keyboard ,moog1406,Girona,05/02/2021,30/10/2022,1/9/2022,1308,637
115,0,1,0,0,0,0,0,0,0,eurorack,varios módulos eurorack ,FZappy,Barcelona,12/06/2022,29/09/2022,1/9/2022,766,602
116,0,0,0,1,550,0,0,0,0,yamaha,yamaha sy77 ,moog1406,Girona,16/03/2022,04/10/2022,1/9/2022,766,637
117,0,0,1,0,0,0,0,0,0,-,tripode pro por sintetizador ,CreativeStudio,Madrid,01/08/2022,14/09/2022,1/9/2022,332,1451
118,0,0,0,1,40,0,0,0,0,behringer,módulo eurorack behringer 911 envelope generator ,javi_randoom,Madrid,04/08/2022,22/09/2022,1/9/2022,142,1273
119,0,0,0,1,999,0,0,0,0,synthesis,synthesis technology e370 quad morphing vco black ,moog1406,Girona,04/05/2022,30/09/2022,1/9/2022,465,637
120,0,0,0,1,339,0,0,0,0,make noise ,phonogene ,moog1406,Girona,28/07/2021,08/10/2022,1/9/2022,1003,637
121,0,0,0,1,370,0,0,0,0,audio,eurorack tip top audio ,Ramonet,Madrid,26/08/2022,25/10/2022,1/9/2022,148,726
122,0,0,0,1,1300,0,0,0,0,nord electro ,hp 5 ,Keyram123,Barcelona,16/04/2022,30/10/2022,1/9/2022,1929,767
123,0,0,0,1,1829,0,0,0,0,arp,arp 2600m nuevo tambien cambios ,moog1406,Girona,20/04/2022,09/09/2022,1/9/2022,763,637
124,0,0,0,1,500,0,0,0,0,deepmind 12 ,behringer ,JaviP,Madrid,18/08/2022,18/10/2022,1/9/2022,316,474
125,0,0,0,1,75,0,0,0,0,iomega,zip iomega 100 scsi ,cvsequencer,Barcelona,03/08/2022,28/09/2022,1/9/2022,300,1188
126,0,0,0,1,24,0,0,0,0,korg,korg t3 - tarjeta memoria ,FranZiskAner,Barcelona,28/08/2022,27/10/2022,1/9/2022,88,1198
127,0,0,0,1,19,0,0,0,0,nord lead ,sonidos custom para a1 ,Kurzleader,Cuenca,11/04/2018,02/09/2022,1/9/2022,3357,1049
128,0,0,0,1,400,0,0,0,0,yamaha,yamaha sy77 + flightcase ,maxi,Baleares,28/08/2022,27/10/2022,1/9/2022,166,431
129,0,0,0,1,1800,0,0,0,0,hammond,hammond e-262 de 1968 ,windbass,Zaragoza,16/06/2020,01/10/2022,1/9/2022,3319,859
130,0,0,0,1,100,0,0,0,0,behringer,behringer 1050 mix sequencer ,polypodium,Madrid,11/08/2022,01/10/2022,1/9/2022,332,1106
131,0,0,0,1,50,0,0,0,0,eurorack,chipz modulo eurorack ,tomiwilli,Madrid,14/04/2022,15/09/2022,1/9/2022,1870,986
132,0,0,0,1,459,0,0,0,0,-,intellijel metropolis ,moog1406,Girona,18/03/2022,20/09/2022,1/9/2022,356,637
133,0,0,0,1,600,0,0,0,0,roland,roland juno ds 88 ,Ricardo,Navarra,29/07/2022,27/09/2022,1/9/2022,541,708
134,0,0,0,1,59,0,0,0,0,yamaha,yamaha master group ,moog1406,Girona,28/06/2021,23/09/2022,1/9/2022,582,637
135,0,0,0,1,1390,0,0,0,0,hammond,hammond m100 año 1962 ,windbass,Zaragoza,01/06/2022,01/10/2022,1/9/2022,739,859
136,0,0,0,1,1000,0,0,0,0,yamaha,yamaha cp40 con funda y pedal original impecable! ,drumsman,Madrid,11/10/2020,27/09/2022,1/9/2022,3638,871
137,0,0,0,1,600,0,0,0,0,roland,oportunidad! teclado roland exr-7 interactive arranger muy poco uso ,Frank,Barcelona,08/11/2021,19/10/2022,1/9/2022,557,498
138,0,0,0,1,80,0,0,0,0,e-mu,e-mu proformance 1 módulo de sonidos de piano ,sergiommms,A Coruña,11/05/2022,30/09/2022,1/9/2022,475,1091
139,0,0,0,1,50,0,0,0,0,arturia,arturia minilab mk2 ,jdarua,Baleares,18/08/2022,20/10/2022,1/9/2022,94,631
140,0,0,0,1,255,0,0,0,0,roland,roland tb 3 ,moog1406,Girona,16/02/2022,08/10/2022,1/9/2022,460,637
141,0,0,0,1,100,0,0,0,0,novation,novation impulse 25 ,aspiktongue,Madrid,07/12/2021,31/10/2022,1/9/2022,1101,1194
142,0,0,0,1,600,0,0,0,0,yamaha,teclado yamaha motif es8 - 88 teclas contrapesadas ,miscoes,Ourense,18/08/2022,15/10/2022,1/9/2022,170,755
143,0,0,0,1,800,0,0,0,0,virus,access virus kc ,roy242,Valencia,18/08/2022,28/09/2022,1/9/2022,346,498
144,0,0,0,1,115,0,0,0,0,shakmat modular ,time wizard ,Marco Luque,Madrid,07/06/2022,29/09/2022,1/9/2022,333,1054
145,0,0,0,1,100,0,0,0,0,studio,studio electronics atc-1 2600 filter cartridge ,FZappy,Barcelona,21/09/2021,30/09/2022,1/9/2022,706,602
146,0,0,0,1,245,0,0,0,0,instruments,mutable instruments clouds completo ,donpuzo,Barcelona,31/05/2022,30/10/2022,1/9/2022,537,783
147,0,0,0,1,550,0,0,0,0,evolver,dsi evolver ,abstrack,Valencia,02/11/2021,19/10/2022,1/9/2022,1653,843
148,0,0,0,1,1850,0,0,0,0,-,leslie 122 clásico y autónomo ,windbass,Zaragoza,10/07/2021,24/09/2022,1/9/2022,1043,859
149,0,0,0,1,30,0,0,0,0,analogue systems ,rs-390 ,dorremifasol,Barcelona,24/10/2021,20/10/2022,1/9/2022,598,1287
150,0,0,1,0,0,0,0,0,0,-,erica fusión vco ,gorum,Tarragona,12/03/2022,28/09/2022,1/9/2022,660,554
151,0,0,0,1,75,0,0,0,0,korg,korg nts -1 ,mesmer_son,Barcelona,31/08/2022,30/10/2022,1/9/2022,96,1080
152,0,0,0,1,359,0,0,0,0,arturia,arturia minibrute 2 ,moog1406,Girona,19/07/2021,06/09/2022,1/9/2022,1602,637
153,0,0,0,1,50,0,0,0,0,eurorack,fuente alimentación eurorack + bus board ,cvsequencer,Barcelona,03/08/2022,25/09/2022,1/9/2022,266,1188
154,0,0,0,1,325,0,0,0,0,-,wersi ex10r expander with 8-bit drums 1985 ,Samsimo,Madrid,20/04/2021,25/09/2022,1/9/2022,1469,729
155,0,0,0,1,225,0,0,0,0,dynacord,"electrovoice fx70 emulador leslie de rack, igual al dynacord dls223 ",paugui,Sevilla,01/05/2021,18/09/2022,1/9/2022,460,651
156,0,0,0,1,560,0,0,0,0,yamaha,yamaha p-125 b ,daniello87,A Coruña,09/07/2022,06/09/2022,1/9/2022,328,951
157,0,0,1,0,199,0,0,0,0,elektron,elektron model cycles no ,ElmoreFreak,Las Palmas,08/06/2022,20/09/2022,1/9/2022,752,1101
158,0,0,0,1,20,0,0,0,0,-,"orejas rack neutron, pro 1, k2 80hp fin stock env incl ",PETZOO,Cádiz,22/01/2021,28/09/2022,1/9/2022,1344,481
159,0,0,0,1,390,0,0,0,0,xaoc,xaoc moskwa ii+ ostankino ii ,Sergi,Alicante,20/07/2022,23/09/2022,1/9/2022,383,506
160,0,0,0,1,60,0,0,0,0,doepfer,modulo eurorack doepfer a-110-1 ,javi_randoom,Madrid,04/08/2022,11/09/2022,1/9/2022,208,1273
161,0,0,0,1,95,0,0,0,0,adam,adam hall sks 22 xb ,moog1406,Girona,26/04/2022,30/10/2022,1/9/2022,533,637
162,0,0,0,1,450,0,0,0,0,korg,sintetizador piano korg n1 88 teclas contrapesadas ,jordipares3,Girona,18/09/2021,21/09/2022,1/9/2022,2672,1126
163,0,0,1,0,0,0,0,0,0,roland,roland fa-06 ,rogaes,Granada,14/11/2021,27/09/2022,1/9/2022,1684,641
164,0,0,0,1,600,0,0,0,0,yamaha,yamaha cs-5 ,BuenMambo,Madrid,31/07/2022,28/09/2022,1/9/2022,630,886
165,0,0,0,1,1750,0,0,0,0,nord wave ,teclado 2 ,dorremifasol,Barcelona,17/07/2022,29/09/2022,1/9/2022,786,1287
166,0,0,0,1,390,0,0,0,0,kurzweil,kurzweil k2000r ,lapagana,Alicante,23/04/2022,26/10/2022,1/9/2022,687,821
167,0,0,0,1,260,0,0,0,0,korg,korg kaossilator pro + ,Tangential,León,11/07/2022,09/09/2022,1/9/2022,201,1031
168,0,0,0,1,239,0,0,0,0,novation,novation launchpad mkiii + deksaver ,moog1406,Girona,12/04/2021,15/09/2022,1/9/2022,1062,637
169,0,1,0,0,0,0,0,0,0,behringer,behringer di20 en madrid capital ,soldout,Madrid,28/08/2022,01/10/2022,1/9/2022,70,778
170,0,0,0,1,120,0,0,0,0,soundforce,dual filter - soundforce ,muzik,Málaga,30/08/2022,29/10/2022,1/9/2022,86,560
171,0,0,0,1,575,0,0,0,0,roland,roland d 550 ,moog1406,Girona,09/11/2021,30/10/2022,1/9/2022,1035,637
172,0,0,0,1,190,0,0,0,0,-,nord drum synth ,Synthaddict,Madrid,18/08/2022,26/09/2022,1/9/2022,436,1151
173,0,0,0,1,400,0,0,0,0,erica synths ,bassline db-01 ,Álvaro,Sevilla,28/07/2022,26/09/2022,1/9/2022,374,741
174,0,0,1,0,0,0,0,0,0,roland,roland vs 24000 cd + monitor ,elprofesordedanza,Tarragona,29/07/2022,28/09/2022,1/9/2022,396,1816
175,0,0,0,1,50,0,0,0,0,eurorack,pack proyecto eurorack ,cvsequencer,Barcelona,03/08/2022,25/09/2022,1/9/2022,420,1188
176,0,0,0,1,35,0,0,0,0,-,funda para teclado de 5 octavas ,bioroide,Madrid,01/04/2021,26/09/2022,1/9/2022,1004,845
177,0,0,0,1,79,0,0,0,0,audio,grey audio 3340 ,moog1406,Girona,08/10/2021,08/10/2022,1/9/2022,477,637
178,1,0,0,1,550,0,0,0,0,acidlab,acidlab drumatix 606 ,Aponsa,Barcelona,18/08/2022,16/10/2022,1/9/2022,270,610
179,0,0,0,1,5444,0,0,0,0,oberheim,oberheim obx8 nuevo solo una unidad disponible ,moog1406,Girona,10/05/2022,01/10/2022,1/9/2022,568,637
180,0,0,0,1,45,0,0,0,0,eurorack,eurorack case 70hp model d ,Morphido,Madrid,12/12/2020,26/10/2022,1/9/2022,2280,834
181,0,0,0,1,400,0,0,0,0,vermona,vermona drm mkii ,MZ,Burgos,22/10/2021,24/10/2022,1/9/2022,868,167
182,0,0,0,1,139,0,0,0,0,-,endorphin milky way ,moog1406,Girona,01/02/2022,30/10/2022,1/9/2022,910,637
183,0,0,0,1,150,0,0,0,0,roland,roland d110 – sintetizador digital + tarjeta pn-d10-01 ,alcachofazul,Madrid,29/07/2022,25/09/2022,1/9/2022,388,1261
184,0,1,0,0,0,0,0,0,0,-,landscape stereo field ,Joel,Zaragoza,11/08/2022,07/10/2022,1/9/2022,168,394
185,0,0,0,1,300,0,0,0,0,yamaha,yamaha tg33 tone generator vector synth ,Paoli Atzei,Barcelona,31/08/2022,30/10/2022,1/9/2022,110,1042
186,0,1,1,0,0,0,0,0,0,instruments,modulos mutable instruments ,Sonitec,Valencia,11/08/2022,13/10/2022,1/9/2022,194,725
